,ou_code,ou_name,bg_code,bg_name_cn,customer_id,customer_name,total_storage_location_count,operation_day,week,month,quarter,year,is_holiday,inbound_header_count,inbound_line_count,inbound_line_original_qty,inbound_receive_qty,inbound_receive_volume,inbound_receive_weight,outbound_header_count,outbound_line_count,outbound_line_original_qty,outbound_shipped_qty,outbound_shipped_volume,outbound_shipped_weight,outbound_std_shipped_volume,outbound_std_shipped_weight,used_storage_location_count,active_lpn_count,on_hand_qty,in_transit_qty,allocated_qty,total_head_count,total_working_hour,outsource_working_hour,perm_working_hour,other_working_hour,direct_working_hour,indirect_working_hour,outbound_inbound_qty_ratio,perm_working_hour_ratio,working_hour_per_head,location_usage_rate,location_idle_rate,update_time
12562,CN-398,BMW HFE XXX WHS,EI,新兴产业事业部,BMWXX,BMWXX,,20210621,202126,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,2.0,24.630000000000003,0.0,24.630000000000003,0.0,24.630000000000003,0.0,,1.0,12.315,,,2021-08-05 07:35:11.0
12563,CN-400,SCHUECO SHA XXX WHS,GSC,综合供应链事业部,SCHUE,SCHUE,6355.0,20210719,202130,202107,202103,2021,0,1.0,9.0,710334.0,710334.0,,0.118,114.0,694.0,572128.0,572128.0,,,,,3857.0,13595.0,15781822.6,0.0,750338.0,,,,,,,,0.805435189643182,,,0.6069236821400472,0.3930763178599528,2021-08-10 09:30:35.0
12564,CN-404,HL-COSTA PEK XXX WHS,EM,工业与制造行业事业部,HLCOS,HLCOS,,20210701,202127,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2.0,16.0,0.0,16.0,0.0,16.0,0.0,,1.0,8.0,,,2021-08-05 07:35:11.0
12565,CN-404,HL-COSTA PEK XXX WHS,EM,工业与制造行业事业部,HLCOS,HLCOS,,20210802,202132,202108,202103,2021,0,,,,,,,,,,,,,,,,,,,,2.0,18.0,0.0,18.0,0.0,18.0,0.0,,1.0,9.0,,,2021-08-09 05:03:41.0
12566,CN-415,BMW2 SHA LG0 WHS,EM,工业与制造行业事业部,BMWIM,BMWIM,,20210709,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,18.0,166.36,60.04,106.32,0.0,150.61,15.75,,0.6390959365232027,9.242222222222225,,,2021-08-07 05:24:46.0
12567,CN-417,OTIS Shanghai,TSC,高科技/备件物流/化工行业事业部,OTISX,OTISX,7.0,20210805,202132,202108,202103,2021,0,,,,,,,,,,,,,,,,,,,,10.0,90.87,80.0,10.87,0.0,90.87,0.0,,0.1196214372180037,9.087,,,2021-08-09 05:03:41.0
12568,CN-423,HUAWEI-VMI DGM XXX WHS,TSC,高科技/备件物流/化工行业事业部,HUAWE,HUAWE,,20210718,202129,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,31.0,335.5,335.5,0.0,0.0,335.5,0.0,,0.0,10.82258064516129,,,2021-08-09 05:03:41.0
12569,CN-429,SKF DLC XXX WHS,TSC,高科技/备件物流/化工行业事业部,SKFSH,SKFSH,,20210731,202131,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,1.0,3.02,0.0,3.02,0.0,3.02,0.0,,1.0,3.02,,,2021-08-09 05:03:41.0
12570,CN-902,,,,,,,20210610,202124,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,3.0,32.5,32.5,0.0,0.0,32.5,0.0,,0.0,10.833333333333334,,,2021-08-05 07:35:11.0
12571,HK-047,TE HKG ITL WHS,,,TE001,TE001,8622.0,20210528,202122,202105,202102,2021,0,,,,,,,728.0,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-05 07:35:11.0
12572,HK-075,FLOSHIP HKG ITL WHS,,,FLOSH,FLOSH,,20210729,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,3.0,26.9,0.0,26.9,0.0,0.0,26.9,,1.0,8.966666666666667,,,2021-08-10 09:30:35.0
12573,HK-115,HERBALIFE HKG TMD WHS,,,HERB1,HERB1,629.0,20210702,202127,202107,202103,2021,0,1.0,1.0,480.0,480.0,1440.0,0.1953,227.0,1715.0,10973.0,10973.0,13452879.622000003,,,,161.0,471.0,154433.0,0.0,4185.0,,,,,,,,22.860416666666666,,,0.2559618441971383,0.7440381558028617,2021-08-05 07:35:11.0
12574,TD010,,,,,,,20210715,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1.0,8.25,0.0,8.25,0.0,8.25,0.0,,1.0,8.25,,,2021-08-09 05:03:41.0
12575,TD021,,,,,,,20210804,202132,202108,202103,2021,0,,,,,,,,,,,,,,,,,,,,1.0,7.67,0.0,7.67,0.0,0.0,7.67,,1.0,7.67,,,2021-08-09 05:03:41.0
12576,TD025,,,,,,,20210625,202126,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,8.0,68.95,17.549999999999997,51.4,0.0,68.95,0.0,,0.7454677302393038,8.61875,,,2021-08-05 07:35:11.0
12577,TD026,,,,,,,20210723,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,7.0,65.15,8.63,56.52,0.0,65.15,0.0,,0.8675364543361472,9.30714285714286,,,2021-08-09 05:03:41.0
12578,TD028,,,,,,,20210610,202124,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,1.0,8.0,0.0,8.0,0.0,8.0,0.0,,1.0,8.0,,,2021-08-05 07:35:11.0
12579,TD037,,,,,,,20210618,202125,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,4.0,33.53,0.0,33.53,0.0,33.53,0.0,,1.0,8.3825,,,2021-08-05 07:35:11.0
12580,TD038,,,,,,,20210710,202128,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,6.0,35.39,8.0,27.39,0.0,35.39,0.0,,0.7739474427804465,5.898333333333333,,,2021-08-09 05:03:41.0
12581,TD043,,,,,,,20210622,202126,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,1.0,8.5,8.5,0.0,0.0,8.5,0.0,,0.0,8.5,,,2021-08-05 07:35:11.0
12582,TD084,,,,,,,20210706,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1.0,8.67,0.0,8.67,0.0,8.67,0.0,,1.0,8.67,,,2021-08-05 07:35:11.0
12583,CATC003,,,,,,,20210708,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1.0,7.88,0.0,7.88,0.0,7.88,0.0,,1.0,7.88,,,2021-08-07 05:24:46.0
12584,CATC004,,,,,,,20210710,202128,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,1.0,13.0,0.0,13.0,0.0,13.0,0.0,,1.0,13.0,,,2021-08-09 05:03:41.0
12585,CN-002,ABBOTT CTU  BTS WHS,LSH,生命科学与医疗行业事业部,ABBOT,ABBOT,3321.0,20210624,202126,202106,202102,2021,0,,,,,,,21.0,117.0,25077.0,25077.0,83064874.64430001,,,,114.0,233.0,73926.0,0.0,12437.0,5.0,40.88,16.48,24.4,0.0,40.88,0.0,,0.5968688845401174,8.175999999999998,0.034327009936766,0.965672990063234,2021-08-05 07:35:11.0
12586,CN-003,ABBOTT SHA KQ0 WHS,LSH,生命科学与医疗行业事业部,ABBOT,ABBOT,13689.0,20210630,202127,202106,202102,2021,0,8.0,15.0,194622.0,194622.0,272177066.36800003,19.916,8.0,64.0,33282.0,33282.0,192814153.9752,,,,619.0,707.0,511096.0,0.0,10635.0,9.0,95.34,45.06999999999999,50.27,0.0,95.34,0.0,0.1710084163147023,0.527270820222362,10.593333333333332,0.0452187888085324,0.9547812111914676,2021-08-05 07:35:11.0
12587,CN-007,APPLE SHA WGQ WHS,TD,运输产品部,APPLE,APPLE,163.0,20210605,202123,202106,202102,2021,1,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-05 07:35:11.0
12588,CN-007,APPLE SHA WGQ WHS,TD,运输产品部,APPLE,APPLE,163.0,20210611,202124,202106,202102,2021,0,64.0,21.0,1292177.0,1292177.0,0.0,0.0,44.0,44.0,10235402.0,10235402.0,0.0,0.0,,,6265.0,18786.0,260148493.0,1404343.0,5038444.0,,,,,,,,7.921052611213479,,,38.43558282208589,-37.43558282208589,2021-08-05 07:35:11.0
12589,CN-020,DELL PEK XW0 WHS,TSC,高科技/备件物流/化工行业事业部,DELLS,DELLS,,20210630,202127,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,9.0,68.1,0.0,43.6,24.5,68.1,0.0,,0.6402349486049926,7.566666666666666,,,2021-08-05 07:35:11.0
12590,CN-043,MARS SHE BTS WHS,CR,快消/零售行业事业部,MARSX,MARSX,13185.0,20210709,202128,202107,202103,2021,0,24.0,364.0,290715.0,255546.0,53937.33839999999,156.75150000000005,67.0,416.0,86534.0,86534.0,43975.145499999984,,,,334.0,507.0,651240.0,0.0,0.0,8.0,73.22,0.0,73.22,0.0,73.22,0.0,0.338623965939596,1.0,9.1525,0.0253318164580963,0.9746681835419037,2021-08-08 04:58:27.0
12591,CN-051,NOKIA-HWS PEK XW0 WHS,TSC,高科技/备件物流/化工行业事业部,HWSXX,HWSXX,,20210806,202132,202108,202103,2021,0,,,,,,,,,,,,,,,,,,,,17.0,153.89999999999998,0.0,153.89999999999998,0.0,145.85,8.05,,1.0,9.052941176470586,,,2021-08-09 05:03:41.0
12592,CN-086,DELL CAN HD0 WHS,TSC,高科技/备件物流/化工行业事业部,DELLS,DELLS,,20210618,202125,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,7.0,64.38000000000001,7.87,56.510000000000005,0.0,64.38000000000001,0.0,,0.8777570674122398,9.19714285714286,,,2021-08-05 07:35:11.0
12593,CN-153,ERICSSON CAN HP0 WHS,TSC,高科技/备件物流/化工行业事业部,ERISL,ERISL,,20210618,202125,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,11.0,112.52,86.63,25.89,0.0,112.52,0.0,,0.2300924280127977,10.22909090909091,,,2021-08-05 07:35:11.0
12594,CN-153,ERICSSON CAN HP0 WHS,TSC,高科技/备件物流/化工行业事业部,ERISL,ERISL,,20210730,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,12.0,116.99,81.77,35.22,0.0,116.99,0.0,,0.3010513719121292,9.749166666666667,,,2021-08-09 05:03:41.0
12595,CN-167,LEXMARK SHA XXX WHS,TSC,高科技/备件物流/化工行业事业部,LEMAR,LEMAR,,20210706,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1.0,9.5,0.0,9.5,0.0,9.5,0.0,,1.0,9.5,,,2021-08-05 07:35:11.0
12596,CN-175,SIEMENS SZV XXX WHS,EM,工业与制造行业事业部,SIEME,SIEME,37447.0,20210603,202123,202106,202102,2021,0,1107.0,4241.0,189292.0,189290.0,361961377.0879998,15435.0508,2923.0,8243.0,286515.0,286515.0,596642348.9640001,,,,4463.0,11018.0,413321.0,70369.0,133246.0,,,,,,,,1.5136298800781869,,,0.119181776911368,0.8808182230886319,2021-08-05 07:35:11.0
12597,CN-182,KLA-TENCOR XIY XXX WHS,TSC,高科技/备件物流/化工行业事业部,KLATE,KLATE,,20210705,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,3.0,27.88,0.0,27.88,0.0,27.88,0.0,,1.0,9.293333333333331,,,2021-08-05 07:35:11.0
12598,CN-189,KONE CTU XXX WHS,EM,工业与制造行业事业部,KONEX,KONEX,1108.0,20210728,202131,202107,202103,2021,0,392.0,,,,,,82.0,1275.0,993.0000000000005,993.0000000000005,0.0,0.0,,,361.0,3127.0,8870.310000000003,0.2,7.0,,,,,,,,,,,0.325812274368231,0.674187725631769,2021-08-10 09:30:35.0
12599,CN-192,,,,,,,20210626,202126,202106,202102,2021,1,,,,,,,,,,,,,,,,,,,,274.0,2901.24,2682.0,219.24,0.0,2887.24,14.0,,0.0755676882987963,10.588467153284672,,,2021-08-05 07:35:11.0
12600,CN-205,MARS TSN XXX PKG,CR,快消/零售行业事业部,MARSX,MARSX,,20210626,202126,202106,202102,2021,1,,,,,,,,,,,,,,,,,,,,7.0,63.48,9.75,53.73,0.0,63.48,0.0,,0.8464083175803403,9.068571428571428,,,2021-08-05 07:35:11.0
12601,CN-218,,,,,,,20210630,202127,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,1.0,8.8,0.0,8.8,0.0,8.8,0.0,,1.0,8.8,,,2021-08-05 07:35:11.0
12602,CN-218,,,,,,,20210705,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2.0,20.6,0.0,20.6,0.0,20.6,0.0,,1.0,10.3,,,2021-08-05 07:35:11.0
12603,CN-218,,,,,,,20210715,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2.0,20.8,0.0,20.8,0.0,20.8,0.0,,1.0,10.4,,,2021-08-09 05:03:41.0
12604,CN-221,JOHN-DEERE CTU XXX WHS,EM,工业与制造行业事业部,JOHND,JOHND,,20210729,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2.0,17.0,0.0,17.0,0.0,17.0,0.0,,1.0,8.5,,,2021-08-09 05:03:41.0
12605,CN-227,ASML XNM XXX WHS,TSC,高科技/备件物流/化工行业事业部,ASMLX,ASMLX,,20210623,202126,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,8.0,70.13000000000001,0.0,70.13000000000001,0.0,70.13000000000001,0.0,,1.0,8.766250000000001,,,2021-08-05 07:35:11.0
12606,CN-242,DIADORA XMN XXX WHS,CR,快消/零售行业事业部,DIADO,DIADO,1293.0,20210713,202129,202107,202103,2021,0,1.0,,,,,,,,,,,,,,715.0,12523.0,141029.0,20247.0,20247.0,,,,,,,,,,,0.5529775715390565,0.4470224284609435,2021-08-10 09:30:35.0
12607,CN-243,JMC TSN XXX WHS,Auto,汽车行业事业部,JMCXX,JMCXX,,20210702,202127,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1.0,8.0,0.0,8.0,0.0,8.0,0.0,,1.0,8.0,,,2021-08-05 07:35:11.0
12608,CN-244,HP SHA CL0 WHS,TSC,高科技/备件物流/化工行业事业部,HPLJB,HPLJB,,20210707,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,5.0,44.55,16.3,28.25,0.0,44.55,0.0,,0.6341189674523007,8.91,,,2021-08-06 09:58:59.0
12609,CN-247,STARBUCKS CTU XXX WHS,CR,快消/零售行业事业部,STARB,STARB,,20210719,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,4.0,49.6,0.0,49.6,0.0,49.6,0.0,,1.0,12.4,,,2021-08-09 05:03:41.0
12610,CN-262,LAM NKG XXX WHS,TSC,高科技/备件物流/化工行业事业部,LAMRE,LAMRE,,20210610,202124,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,4.0,32.75,0.0,32.75,0.0,32.75,0.0,,1.0,8.1875,,,2021-08-05 07:35:11.0
12611,CN-265,MARY-KAY HGH XXX WHS,CR,快消/零售行业事业部,MARYK,MARYK,23073.0,20210709,202128,202107,202103,2021,0,13.0,42.0,55048.0,55048.0,15111637.858799998,6.231400000000001,4711.0,19170.0,410395.0,902835.0,22360812.842800003,,,,366.0,1240.0,2209028.0,1428.0,81188.0,36.0,313.80000000000007,285.64000000000004,28.16,0.0,313.80000000000007,0.0,16.400868333091122,0.0897386870618228,8.716666666666669,0.0158626966584319,0.984137303341568,2021-08-08 04:58:27.0
12612,CN-278,MARS CTU BTS PKG,CR,快消/零售行业事业部,MARSX,MARSX,,20210618,202125,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,12.0,107.32999999999998,82.32000000000001,25.01,0.0,107.32999999999998,0.0,,0.233019658995621,8.944166666666666,,,2021-08-05 07:35:11.0
12613,CN-283,EXAR SHA WGQ WHS,TSC,高科技/备件物流/化工行业事业部,CEXAR,CEXAR,,20210716,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,3.0,31.550000000000004,23.380000000000003,8.17,0.0,31.550000000000004,0.0,,0.2589540412044374,10.516666666666667,,,2021-08-09 05:03:41.0
12614,CN-284,KLA-TENCOR NKG XXX WHS,TSC,高科技/备件物流/化工行业事业部,KLATE,KLATE,,20210712,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2.0,17.85,0.0,17.85,0.0,17.85,0.0,,1.0,8.925,,,2021-08-09 05:03:41.0
12615,CN-295,GE PEK XXX WHS,EM,工业与制造行业事业部,GEABP,GEABP,,20210716,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,4.0,33.54,17.29,16.25,0.0,33.54,0.0,,0.4844961240310078,8.385,,,2021-08-09 05:03:41.0
12616,CN-304,EVISU SHA XXX WHS,CR,快消/零售行业事业部,EVISU,EVISU,3088.0,20210619,202125,202106,202102,2021,1,,,,,,,,,,,,,,,,,,,,5.0,56.190000000000005,37.77,18.42,0.0,56.190000000000005,0.0,,0.3278163374265884,11.238,,,2021-08-05 07:35:11.0
12617,CN-312,SGMW-PDC TLN XXX WHS,Auto,汽车行业事业部,SGMWA,SGMWA,,20210716,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,13.0,104.48,96.0,8.48,0.0,104.48,0.0,,0.0811638591117917,8.036923076923078,,,2021-08-09 05:03:41.0
12618,CN-321,,,,,,,20210615,202125,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,2.0,16.619999999999997,16.619999999999997,0.0,0.0,16.619999999999997,0.0,,0.0,8.309999999999999,,,2021-08-05 07:35:11.0
12619,CN-322,Multiple Kangqiao Shanghai TSP,TD,运输产品部,TPTOT,TPTOT,,20210727,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2.0,16.58,0.0,8.58,8.0,16.58,0.0,,0.517490952955368,8.29,,,2021-08-09 05:03:41.0
12620,CN-350,ESTEE-LAUD SHA XXX WHS,TSC,高科技/备件物流/化工行业事业部,SFELC,SFELC,,20210706,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,5.0,49.42,0.0,49.42,0.0,49.42,0.0,,1.0,9.884,,,2021-08-05 07:35:11.0
12621,CN-352,KLA-TENCOR CAN XXX WHS,TSC,高科技/备件物流/化工行业事业部,KLATE,KLATE,,20210628,202127,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,1.0,8.8,0.0,8.8,0.0,8.8,0.0,,1.0,8.8,,,2021-08-05 07:35:11.0
12622,CN-353,LENOVO-MCD SHA YX0 WHS,TSC,高科技/备件物流/化工行业事业部,LENXX,LENXX,155.0,20210624,202126,202106,202102,2021,0,4.0,39.0,438.0,438.0,,,7.0,19.0,319.0,319.0,351020.0,68.74999999999997,,,53.0,619.0,31558.0,0.0,0.0,,,,,,,,0.728310502283105,,,0.3419354838709677,0.6580645161290323,2021-08-05 07:35:11.0
12623,CN-353,LENOVO-MCD SHA YX0 WHS,TSC,高科技/备件物流/化工行业事业部,LENXX,LENXX,155.0,20210720,202130,202107,202103,2021,0,1.0,3.0,3.0,3.0,,,10.0,109.0,3028.0,3028.0,1351127.0,401.7300000000002,,,56.0,638.0,26031.0,0.0,0.0,,,,,,,,1009.3333333333334,,,0.3612903225806451,0.6387096774193548,2021-08-10 09:30:35.0
12624,CN-355,SCREEN SHA ZJN WHS,TSC,高科技/备件物流/化工行业事业部,SCREE,SCREE,,20210615,202125,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,1.0,9.05,0.0,9.05,0.0,9.05,0.0,,1.0,9.05,,,2021-08-05 07:35:11.0
12625,CN-355,SCREEN SHA ZJN WHS,TSC,高科技/备件物流/化工行业事业部,SCREE,SCREE,,20210722,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1.0,8.32,0.0,8.32,0.0,8.32,0.0,,1.0,8.32,,,2021-08-09 05:03:41.0
12626,CN-359,ZTE NKG XXX WHS,TSC,高科技/备件物流/化工行业事业部,ZTEXX,ZTEXX,,20210623,202126,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,2.0,15.0,0.0,15.0,0.0,15.0,0.0,,1.0,7.5,,,2021-08-05 07:35:11.0
12627,CN-361,BMW SKD WHS,EM,工业与制造行业事业部,BMWCS,BMWCS,,20210607,202124,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,20.0,159.87,120.0,39.87,0.0,152.37,7.5,,0.2493901294802026,7.9935,,,2021-08-05 07:35:11.0
12628,CN-365,BLUEFOCUS SHA XXX WHS,CR,快消/零售行业事业部,OTYPE,OTYPE,,20210805,202132,202108,202103,2021,0,,,,,,,,,,,,,,,,,,,,9.0,89.6,44.0,45.6,0.0,79.0,10.6,,0.5089285714285715,9.955555555555556,,,2021-08-09 05:03:41.0
12629,CN-367,HORMEL SHA XXX WHS,CR,快消/零售行业事业部,HOMEL,HOMEL,5355.0,20210611,202124,202106,202102,2021,0,1.0,1.0,385.0,385.0,,,,,,,,,,,1336.0,0.0,162098.0,0.0,384.0,,,,,,,,0.0,,,0.2494864612511671,0.7505135387488329,2021-08-05 07:35:11.0
12630,CN-367,HORMEL SHA XXX WHS,CR,快消/零售行业事业部,HOMEL,HOMEL,5355.0,20210714,202129,202107,202103,2021,0,,,,,,,27.0,39.0,4511.0,4511.0,33.55389999999999,21379.4026,,,1098.0,0.0,138642.0,0.0,531.0,,,,,,,,,,,0.2050420168067226,0.7949579831932774,2021-08-10 09:30:35.0
12631,CN-372,,,,,,5.0,20210706,202128,202107,202103,2021,0,4.0,13.0,41315.0,41315.0,55246.4275,5.559299999999999,235.0,1328.0,26106.0,26106.0,33682.198000000004,,,,3.0,849.0,93979.0,0.0,9526.0,,,,,,,,0.6318770422364759,,,0.6,0.4,2021-08-05 07:35:11.0
12632,CN-374,,,,,,3.0,20210624,202126,202106,202102,2021,0,,,,,,,,,,,,,,,3.0,417.0,20900.0,0.0,8179.0,,,,,,,,,,,1.0,0.0,2021-08-05 07:35:11.0
12633,CN-376,,,,,,493.0,20210802,202132,202108,202103,2021,0,1.0,1.0,384.0,384.0,470.4,1.0342,125.0,931.0,11393.0,11393.0,11191.702399999996,,,,195.0,203.0,168846.0,0.0,0.0,,,,,,,,29.66927083333333,,,0.3955375253549695,0.6044624746450304,2021-08-10 09:30:35.0
12634,CN-377,,,,,,1121.0,20210726,202131,202107,202103,2021,0,1.0,2.0,1008.0,1008.0,1044.288,0.4484,,,,,,,,,235.0,1933.0,236299.0,0.0,23399.0,,,,,,,,0.0,,,0.2096342551293488,0.7903657448706511,2021-08-10 09:30:35.0
12635,CN-396,,,,,,,20210717,202129,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,26.0,315.0,185.5,116.0,13.5,296.5,18.5,,0.3682539682539683,12.115384615384617,,,2021-08-09 05:03:41.0
12636,CN-402,LAM WUH XXX WHS,TSC,高科技/备件物流/化工行业事业部,LAMRE,LAMRE,,20210807,202132,202108,202103,2021,1,,,,,,,,,,,,,,,,,,,,2.0,20.020000000000003,9.3,10.72,0.0,20.020000000000003,0.0,,0.5354645354645354,10.010000000000002,,,2021-08-09 05:03:41.0
12637,CN-404,HL-COSTA PEK XXX WHS,EM,工业与制造行业事业部,HLCOS,HLCOS,,20210723,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2.0,17.0,0.0,17.0,0.0,17.0,0.0,,1.0,8.5,,,2021-08-09 05:03:41.0
12638,CN-404,HL-COSTA PEK XXX WHS,EM,工业与制造行业事业部,HLCOS,HLCOS,,20210801,202131,202108,202103,2021,1,,,,,,,,,,,,,,,,,,,,1.0,6.5,0.0,6.5,0.0,6.5,0.0,,1.0,6.5,,,2021-08-09 05:03:41.0
12639,CN-423,HUAWEI-VMI DGM XXX WHS,TSC,高科技/备件物流/化工行业事业部,HUAWE,HUAWE,,20210608,202124,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,43.0,456.78,442.38,14.4,0.0,456.78,0.0,,0.0315250229869959,10.622790697674418,,,2021-08-05 07:35:11.0
12640,CN-425,,,,,,70.0,20210726,202131,202107,202103,2021,0,,,,,,,,,,,,,,,14.0,14.0,542.0,0.0,0.0,,,,,,,,,,,0.2,0.8,2021-08-10 09:30:35.0
12641,CN-428,LAM SHA XXX WHS,TSC,高科技/备件物流/化工行业事业部,LAMRE,LAMRE,2933.0,20210614,202125,202106,202102,2021,1,,,,,,,2.0,2.0,2.0,2.0,0.0,0.0,,,2661.0,11641.0,96471.0,0.0,0.0,,,,,,,,,,,0.9072621888851006,0.0927378111148994,2021-08-05 07:35:11.0
12642,CN-428,LAM SHA XXX WHS,TSC,高科技/备件物流/化工行业事业部,LAMRE,LAMRE,2933.0,20210729,202131,202107,202103,2021,0,,,,,,,4.0,13.0,32.0,32.0,0.0,0.0,,,2655.0,11828.0,90744.0,0.0,0.0,,,,,,,,,,,0.9052165018752132,0.0947834981247869,2021-08-10 09:30:35.0
12643,CN-429,SKF DLC XXX WHS,TSC,高科技/备件物流/化工行业事业部,SKFSH,SKFSH,,20210702,202127,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1.0,8.58,0.0,8.58,0.0,8.58,0.0,,1.0,8.58,,,2021-08-05 07:35:11.0
12644,CN-429,SKF DLC XXX WHS,TSC,高科技/备件物流/化工行业事业部,SKFSH,SKFSH,,20210728,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1.0,7.98,0.0,7.98,0.0,7.98,0.0,,1.0,7.98,,,2021-08-09 05:03:41.0
12645,CN-431,TAOCHEN-TE CZX XXX WHS,TSC,高科技/备件物流/化工行业事业部,TAOCH,TAOCH,,20210803,202132,202108,202103,2021,0,,,,,,,,,,,,,,,,,,,,1.0,16.98,0.0,16.98,0.0,16.98,0.0,,1.0,16.98,,,2021-08-09 05:03:41.0
12646,CN-435,SKF SHA WGQ WHS,TSC,高科技/备件物流/化工行业事业部,SKFSH,SKFSH,,20210614,202125,202106,202102,2021,1,,,,,,,,,,,,,,,,,,,,43.0,450.73,408.0,42.73,0.0,450.73,0.0,,0.0948017660240054,10.482093023255814,,,2021-08-05 07:35:11.0
12647,CN-439,,,,,,,20210707,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,21.0,184.58,176.39999999999998,8.18,0.0,184.58,0.0,,0.0443168273919167,8.789523809523807,,,2021-08-05 07:35:11.0
12648,HK-008,BURT'SBEES HKG MTL WHS,,,BURTS,BURTS,1603.0,20210717,202129,202107,202103,2021,1,,,,,,,,,,,,,,,883.0,740.0,2495613.0,0.0,22486.0,,,,,,,,,,,0.5508421709295072,0.4491578290704928,2021-08-10 09:30:35.0
12649,HK-008,BURT'SBEES HKG MTL WHS,,,BURTS,BURTS,1603.0,20210726,202131,202107,202103,2021,0,,,,,,,2.0,2.0,170.0,170.0,,,,,882.0,760.0,2465273.0,0.0,17010.0,2.0,18.51,0.0,18.51,0.0,0.0,18.51,,1.0,9.255,0.5502183406113537,0.4497816593886463,2021-08-10 09:30:35.0
12650,HK-045,SAMTEC HKG ITL WHS,,,SAMT1,SAMT1,,20210723,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1.0,9.0,0.0,9.0,0.0,0.0,9.0,,1.0,9.0,,,2021-08-10 09:30:35.0
12651,HK-047,TE HKG ITL WHS,,,TE001,TE001,8622.0,20210610,202124,202106,202102,2021,0,124.0,921.0,23375901.0,89186.33333333333,10714542.384600002,22.02479999999999,807.0,1147.0,30138650.0,30146946.0,11176782.848141488,,,,1135.0,17828.0,56598187.0,0.0,14094295.0,,,,,,,,338.02203626116113,,,0.1316399907214103,0.8683600092785897,2021-08-05 07:35:11.0
12652,HK-047,TE HKG ITL WHS,,,TE001,TE001,8622.0,20210806,202132,202108,202103,2021,0,73.0,689.0,16900857.0,207944.80343137257,5351440.102469412,8.738700000000003,609.0,723.0,22868380.0,22868380.0,4318036.758917173,,,,5415.0,94735.0,341651133.0,0.0,12268478.0,,,,,,,,109.973318027864,,,0.628044537230341,0.3719554627696589,2021-08-10 09:30:35.0
