ou_code,operation_day,inbound_receive_qty,kernal_core1,kernal_value1,outbound_shipped_qty,kernal_core2,kernal_value2,total_working_hour,kernal_core3,kernal_value3,dis_core,outbound_inbound_qty_ratio,working_hour_per_head,total_head_count,is_holiday,max_wh,min_wh,median_wh,mean_wh,qt_66_wh,qt_75_wh,d_to_core_outer,percent_error_66,percent_error_75
CN-035,20210627,0,-1,0,0,-1,0,18.07,1,22.16830904,4.098,0,9.035,2,1,218.74,5.93,21.955,43.644,25.702892,32.93,4.098,0.422406862,0.822357499
CN-035,20210620,0,-1,0,0,-1,0,35.34,1,22.16830904,-13.172,0,11.78,3,1,218.74,5.93,21.955,43.644,25.702892,32.93,-13.172,-0.272696887,-0.06819468
CN-035,20210613,0,-1,0,0,-1,0,20.48,1,22.16830904,1.688,0,10.24,2,1,218.74,5.93,21.955,43.644,25.702892,32.93,1.688,0.255024023,0.607910156
CN-035,20210621,42688,1,49708.26882,59040,1,75699.25835,342.7,3,354.7491756,12.049,1.383058471,11.05483871,31,0,342.7,342.7,342.7,342.7,342.7,342.7,12.049,0,0
CN-035,20210630,62546,1,49708.26882,53534,0,36467.55347,411.36,0,401.1013953,-10.259,0.855914047,12.46545455,33,0,411.36,354.51,382.935,382.935,392.411895,397.1475,-10.259,-0.046062099,-0.034550029
CN-035,20210615,43289,1,49708.26882,24678,0,36467.55347,354.51,3,354.7491756,0.239,0.570075539,10.74272727,33,0,411.36,354.51,382.935,382.935,392.411895,397.1475,0.239,0.106913472,0.120271643
CN-035,20210705,973,0,3666.536434,64674,1,75699.25835,260.31,2,274.9505025,14.641,66.46865365,8.677,30,0,405.85,260.31,337.08,334.4133333,360.007918,371.465,14.641,0.382996881,0.427010103
CN-035,20210702,10193,0,3666.536434,26400,0,36467.55347,282.55,2,274.9505025,-7.599,2.590012754,8.8296875,32,0,394.68,253.91,292.745,308.52,302.949174,325.875,-7.599,0.072196687,0.153335693
CN-035,20210607,3240,0,3666.536434,19,3,9106.934177,299.83,2,274.9505025,-24.879,0.005864198,9.085757576,33,0,302.67,262.07,288.49,284.754,296.051512,299.83,-24.879,-0.012602101,0
CN-035,20210628,399,0,3666.536434,45623,0,36467.55347,253.91,2,274.9505025,21.041,114.3433584,8.463666667,30,0,394.68,253.91,292.745,308.52,302.949174,325.875,21.041,0.193136048,0.283427199
CN-035,20210622,898,0,3666.536434,31084,0,36467.55347,394.68,0,401.1013953,6.421,34.61469933,11.96,33,0,394.68,253.91,292.745,308.52,302.949174,325.875,6.421,-0.232418227,-0.174331104
CN-035,20210708,11593,0,3666.536434,83569,1,75699.25835,337.08,3,354.7491756,17.669,7.20857414,10.87354839,31,0,405.85,260.31,337.08,334.4133333,360.007918,371.465,17.669,0.068019218,0.102008425
CN-035,20210701,1,0,3666.536434,39098,0,36467.55347,302.94,2,274.9505025,-27.989,39098,9.466875,32,0,394.68,253.91,292.745,308.52,302.949174,325.875,-27.989,3.03E-05,0.075708061
CN-035,20210629,50,0,3666.536434,9454,3,9106.934177,288.49,2,274.9505025,-13.539,189.08,8.742121212,33,0,302.67,262.07,288.49,284.754,296.051512,299.83,-13.539,0.026210655,0.039308122
CN-035,20210704,444,0,3666.536434,0,-1,0,11.62,1,22.16830904,10.548,0,11.62,1,1,11.62,11.62,11.62,11.62,11.62,11.62,10.548,0,0
CN-035,20210617,21,0,3666.536434,74601,1,75699.25835,405.85,0,401.1013953,-4.749,3552.428571,12.29848485,33,0,405.85,260.31,337.08,334.4133333,360.007918,371.465,-4.749,-0.112953264,-0.08472342
CN-035,20210609,10538,0,3666.536434,12850,3,9106.934177,302.67,2,274.9505025,-27.719,1.21939647,9.4584375,32,0,302.67,262.07,288.49,284.754,296.051512,299.83,-27.719,-0.02186701,-0.009383157
CN-035,20210618,4729,0,3666.536434,168220,2,147296.063,403.28,0,401.1013953,-2.179,35.57200254,12.6025,32,0,403.28,403.28,403.28,403.28,403.28,403.28,-2.179,0,0
CN-035,20210706,280,0,3666.536434,17761,3,9106.934177,270.71,2,274.9505025,4.241,63.43214286,9.023666667,30,0,302.67,262.07,288.49,284.754,296.051512,299.83,4.241,0.093611289,0.107568985
CN-035,20210707,5859,0,3666.536434,16133,3,9106.934177,262.07,2,274.9505025,12.881,2.75354156,8.735666667,30,0,302.67,262.07,288.49,284.754,296.051512,299.83,12.881,0.129665784,0.144083642
CN-035,20210709,92480,2,92480,72303,1,75699.25835,341.22,3,354.7491756,13.529,0.781823097,11.374,30,0,341.22,341.22,341.22,341.22,341.22,341.22,13.529,0,0
CN-035,20210625,27504,3,23254.62238,123931,2,147296.063,382.82,0,401.1013953,18.281,4.505926411,11.60060606,33,0,382.82,382.82,382.82,382.82,382.82,382.82,18.281,0,0
CN-035,20210608,24224,3,23254.62238,422,3,9106.934177,270.57,2,274.9505025,4.381,0.01742074,8.4553125,32,0,270.57,270.57,270.57,270.57,270.57,270.57,4.381,0,0
CN-035,20210623,16483,3,23254.62238,64196,1,75699.25835,350.99,3,354.7491756,3.759,3.894679367,10.9684375,32,0,350.99,350.99,350.99,350.99,350.99,350.99,3.759,0,0
CN-043,20210627,0,-1,0,0,-1,0,9.5,1,11.84986842,2.35,0,9.5,1,1,40.88,8.98,16.72,22.15,28.68906,34.67,2.35,2.019901053,2.649473684
CN-043,20210626,0,-1,0,0,-1,0,40.88,2,40.94625767,0.066,0,8.176,5,1,40.88,8.98,16.72,22.15,28.68906,34.67,0.066,-0.298212818,-0.151908023
CN-043,20210704,0,-1,0,0,-1,0,8.98,1,11.84986842,2.87,0,4.49,2,1,40.88,8.98,16.72,22.15,28.68906,34.67,2.87,2.194772829,2.860801782
CN-043,20210612,0,-1,0,0,-1,0,16.72,1,11.84986842,-4.87,0,8.36,2,1,40.88,8.98,16.72,22.15,28.68906,34.67,-4.87,0.715852871,1.073564593
CN-043,20210703,0,-1,0,0,-1,0,34.67,2,40.94625767,6.276,0,8.6675,4,1,40.88,8.98,16.72,22.15,28.68906,34.67,6.276,-0.172510528,0
CN-043,20210630,830359,0,891351.7837,296746,2,245527.4917,73.72,0,71.52984541,-2.19,0.357370728,9.215,8,0,73.72,64.69,69.14,69.1725,69.570415,70.6075,-2.19,-0.056288456,-0.042220564
CN-043,20210707,605725,0,891351.7837,561216,2,245527.4917,64.69,3,62.1032021,-2.587,0.92651946,8.08625,8,0,73.72,64.69,69.14,69.1725,69.570415,70.6075,-2.587,0.075443113,0.091474726
CN-043,20210621,877283,0,891351.7837,3173436,3,2750021.76,63.95,3,62.1032021,-1.847,3.617345828,9.135714286,7,0,72.4,63.26,63.95,66.53666667,66.76723,68.175,-1.847,0.044053636,0.06606724
CN-043,20210629,925984,0,891351.7837,1268791,0,1306847.516,71.03,0,71.52984541,0.5,1.370208341,8.87875,8,0,71.03,71.03,71.03,71.03,71.03,71.03,0.5,0,0
CN-043,20210617,956947,0,891351.7837,2780529,3,2750021.76,72.4,0,71.52984541,-0.87,2.905624867,9.05,8,0,72.4,63.26,63.95,66.53666667,66.76723,68.175,-0.87,-0.077800691,-0.058356354
CN-043,20210607,1033651,0,891351.7837,4167034,1,4196068.068,73.03,0,71.52984541,-1.5,4.031374226,9.12875,8,0,73.03,73.03,73.03,73.03,73.03,73.03,-1.5,0,0
CN-043,20210705,1066916,0,891351.7837,2280384,3,2750021.76,63.26,3,62.1032021,-1.157,2.137360392,9.037142857,7,0,72.4,63.26,63.95,66.53666667,66.76723,68.175,-1.157,0.055441511,0.077695226
CN-043,20210708,862373,0,891351.7837,102103,2,245527.4917,69.57,0,71.52984541,1.96,0.118397723,8.69625,8,0,73.72,64.69,69.14,69.1725,69.570415,70.6075,1.96,5.97E-06,0.014913037
CN-043,20210616,810916,0,891351.7837,68392,2,245527.4917,68.71,0,71.52984541,2.82,0.084339192,8.58875,8,0,73.72,64.69,69.14,69.1725,69.570415,70.6075,2.82,0.012522413,0.027616068
CN-043,20210619,189036,3,257509.8161,0,-1,0,69.84,0,71.52984541,1.69,0,9.977142857,7,1,69.84,48.21,59.025,59.025,62.630721,64.4325,1.69,-0.103225644,-0.077426976
CN-043,20210609,73575,3,257509.8161,1238079,0,1306847.516,71.09,0,71.52984541,0.44,16.82744139,8.88625,8,0,71.09,56.84,65.495,64.73,69.540155,69.9275,0.44,-0.021801168,-0.016352511
CN-043,20210710,272689,3,257509.8161,0,-1,0,48.21,2,40.94625767,-7.264,0,8.035,6,1,69.84,48.21,59.025,59.025,62.630721,64.4325,-7.264,0.299123024,0.336496577
CN-043,20210706,146118,3,257509.8161,62871,2,245527.4917,64.68,3,62.1032021,-2.577,0.430275531,9.24,7,0,73.22,64.68,68.95,68.95,70.373618,71.085,-2.577,0.088027489,0.099025974
CN-043,20210618,558325,3,257509.8161,4216662,1,4196068.068,76.49,0,71.52984541,-4.96,7.552343169,9.56125,8,0,76.49,76.49,76.49,76.49,76.49,76.49,-4.96,0,0
CN-043,20210701,523272,3,257509.8161,1450069,0,1306847.516,69.54,0,71.52984541,1.99,2.771157257,8.6925,8,0,71.09,56.84,65.495,64.73,69.540155,69.9275,1.99,2.23E-06,0.005572332
CN-043,20210709,255546,3,257509.8161,86534,2,245527.4917,73.22,0,71.52984541,-1.69,0.338623966,9.1525,8,0,73.22,64.68,68.95,68.95,70.373618,71.085,-1.69,-0.038874379,-0.0291587
CN-043,20210702,147716,3,257509.8161,1167779,0,1306847.516,61.45,3,62.1032021,0.653,7.905568794,8.778571429,7,0,71.09,56.84,65.495,64.73,69.540155,69.9275,0.653,0.131654272,0.137957689
CN-043,20210611,97374,3,257509.8161,1511201,0,1306847.516,56.84,3,62.1032021,5.263,15.51955347,8.12,7,0,71.09,56.84,65.495,64.73,69.540155,69.9275,5.263,0.223436928,0.230251583
CN-043,20210622,2738339,2,2493561.2,1199978,0,1306847.516,71.79,0,71.52984541,-0.26,0.438213822,8.97375,8,0,71.79,70.87,71.65,71.43666667,71.696676,71.72,-0.26,-0.001299958,-0.000975066
CN-043,20210625,2268107,2,2493561.2,933414,0,1306847.516,70.87,0,71.52984541,0.66,0.411538785,8.85875,8,0,71.79,70.87,71.65,71.43666667,71.696676,71.72,0.66,0.011664682,0.011993791
CN-043,20210624,2350142,2,2493561.2,1235251,0,1306847.516,71.65,0,71.52984541,-0.12,0.525606963,8.95625,8,0,71.79,70.87,71.65,71.43666667,71.696676,71.72,-0.12,0.000651445,0.000976971
CN-043,20210608,2688480,2,2493561.2,438629,2,245527.4917,73.76,0,71.52984541,-2.23,0.163151297,9.22,8,0,73.76,73.76,73.76,73.76,73.76,73.76,-2.23,0,0
CN-043,20210628,5896312,1,4961264.784,1761653,0,1306847.516,71.74,0,71.52984541,-0.21,0.298772012,8.9675,8,0,71.74,71.74,71.74,71.74,71.74,71.74,-0.21,0,0
CN-043,20210610,3936413,1,4961264.784,10593,2,245527.4917,71.78,0,71.52984541,-0.25,0.002691029,8.9725,8,0,71.78,58.89,67.45,66.04,68.893622,69.615,-0.25,-0.040211452,-0.030161605
CN-043,20210623,5320467,1,4961264.784,683836,2,245527.4917,58.89,3,62.1032021,3.213,0.128529319,8.412857143,7,0,71.78,58.89,67.45,66.04,68.893622,69.615,3.213,0.169869621,0.182119205
CN-043,20210615,4584025,1,4961264.784,92984,2,245527.4917,67.45,0,71.52984541,4.08,0.020284357,8.43125,8,0,71.78,58.89,67.45,66.04,68.893622,69.615,4.08,0.021402847,0.03209785
CN-044,20210620,0,-1,0,0,-1,0,8.5,1,28.32465517,19.825,0,8.5,1,1,8.5,8.5,8.5,8.5,8.5,8.5,19.825,0,0
CN-044,20210702,1609770,1,1512626.465,3118530,3,2770067.404,309.01,0,291.5489918,-17.461,1.937251906,11.03607143,28,0,309.01,285.62,297.315,297.315,301.214113,303.1625,-17.461,-0.025228591,-0.018923336
CN-044,20210624,1054673,1,1512626.465,1882091,2,1852646.912,270.5,3,254.0413605,-16.459,1.78452563,10.01851852,27,0,279.27,234.43,260.82,259.736,267.274624,270.5,-16.459,-0.011923756,0
CN-044,20210706,2109951,1,1512626.465,2072238,2,1852646.912,260.82,3,254.0413605,-6.779,0.982126125,8.993793103,29,0,279.27,234.43,260.82,259.736,267.274624,270.5,-6.779,0.024747427,0.037113718
CN-044,20210612,1370736,1,1512626.465,0,-1,0,142.7,2,169.5679736,26.868,0,11.89166667,12,1,204.57,15.03,130.33,116.6916667,159.02816,179.42,26.868,0.114422985,0.257323055
CN-044,20210704,1788486,1,1512626.465,0,-1,0,28.23,1,28.32465517,0.095,0,9.41,3,1,204.57,15.03,130.33,116.6916667,159.02816,179.42,0.095,4.633303578,5.355650018
CN-044,20210709,1434567,1,1512626.465,2237216,2,1852646.912,253.66,3,254.0413605,0.381,1.559506109,9.756153846,26,0,279.27,234.43,260.82,259.736,267.274624,270.5,0.381,0.053672727,0.066388079
CN-044,20210606,1388016,1,1512626.465,0,-1,0,15.03,1,28.32465517,13.295,0,7.515,2,1,204.57,15.03,130.33,116.6916667,159.02816,179.42,13.295,9.580715902,10.93745842
CN-044,20210623,1439165,1,1512626.465,3323710,3,2770067.404,285.62,0,291.5489918,5.929,2.309471117,10.57851852,27,0,309.01,285.62,297.315,297.315,301.214113,303.1625,5.929,0.054597413,0.061419018
CN-044,20210618,1628013,1,1512626.465,4913032,1,4889329.852,327.72,0,291.5489918,-36.171,3.017808826,11.70428571,28,0,327.72,327.72,327.72,327.72,327.72,327.72,-36.171,0,0
CN-044,20210630,1930625,1,1512626.465,877904,0,787233.9463,276.53,0,291.5489918,15.019,0.454725283,10.24185185,27,0,278.73,247.19,276.53,267.4833333,277.26348,277.63,15.019,0.002652443,0.003977869
CN-044,20210626,1140722,1,1512626.465,0,-1,0,191.66,2,169.5679736,-22.092,0,11.97875,16,1,204.57,15.03,130.33,116.6916667,159.02816,179.42,-22.092,-0.170259,-0.063863091
CN-044,20210609,2053886,1,1512626.465,875910,0,787233.9463,247.19,3,254.0413605,6.851,0.42646476,9.155185185,27,0,278.73,247.19,276.53,267.4833333,277.26348,277.63,6.851,0.121661394,0.12314414
CN-044,20210613,1650597,1,1512626.465,0,-1,0,117.96,2,169.5679736,51.608,0,13.10666667,9,1,204.57,15.03,130.33,116.6916667,159.02816,179.42,51.608,0.348153272,0.521024076
CN-044,20210705,1358216,1,1512626.465,1480776,2,1852646.912,234.43,3,254.0413605,19.611,1.090236015,8.3725,28,0,279.27,234.43,260.82,259.736,267.274624,270.5,19.611,0.140104185,0.15386256
CN-044,20210615,1716235,1,1512626.465,994436,0,787233.9463,278.73,0,291.5489918,12.819,0.579428808,9.954642857,28,0,278.73,247.19,276.53,267.4833333,277.26348,277.63,12.819,-0.005261436,-0.003946471
CN-044,20210607,1148590,1,1512626.465,1808921,2,1852646.912,279.27,0,291.5489918,12.279,1.574905754,9.63,29,0,279.27,234.43,260.82,259.736,267.274624,270.5,12.279,-0.042952612,-0.031403301
CN-044,20210619,1003132,1,1512626.465,0,-1,0,204.57,2,169.5679736,-35.002,0,11.365,18,1,204.57,15.03,130.33,116.6916667,159.02816,179.42,-35.002,-0.222622281,-0.122940803
CN-044,20210629,2722714,2,2842136.265,2500099,3,2770067.404,287.08,0,291.5489918,4.469,0.918237832,10.25285714,28,0,302.8,247.51,287.08,279.13,292.321048,294.94,4.469,0.018256402,0.027379128
CN-044,20210608,2885311,2,2842136.265,1546242,2,1852646.912,255.8,3,254.0413605,-1.759,0.535901329,9.474074074,27,0,307.57,255.8,281.685,281.685,290.315059,294.6275,-1.759,0.134929863,0.151788507
CN-044,20210611,2592026,2,2842136.265,1598250,2,1852646.912,307.57,0,291.5489918,-16.021,0.616602611,10.60586207,29,0,307.57,255.8,281.685,281.685,290.315059,294.6275,-16.021,-0.056100858,-0.042079852
CN-044,20210617,2712564,2,2842136.265,755302,0,787233.9463,278.71,0,291.5489918,12.839,0.27844578,9.953928571,28,0,278.71,278.71,278.71,278.71,278.71,278.71,12.839,0,0
CN-044,20210703,3064746,2,2842136.265,0,-1,0,188.35,2,169.5679736,-18.782,0,11.771875,16,1,188.35,28.31,108.33,108.33,135.008668,148.34,-18.782,-0.283203249,-0.212423679
CN-044,20210622,2487057,2,2842136.265,3162327,3,2770067.404,302.8,0,291.5489918,-11.251,1.271513681,10.44137931,29,0,302.8,247.51,287.08,279.13,292.321048,294.94,-11.251,-0.034606843,-0.025957728
CN-044,20210627,3223381,2,2842136.265,0,-1,0,28.31,1,28.32465517,0.015,0,9.436666667,3,1,188.35,28.31,108.33,108.33,135.008668,148.34,0.015,3.768939173,4.239844578
CN-044,20210708,3038486,2,2842136.265,2548495,3,2770067.404,247.51,3,254.0413605,6.531,0.838738437,8.839642857,28,0,302.8,247.51,287.08,279.13,292.321048,294.94,6.531,0.181047424,0.191628621
CN-044,20210701,4065826,0,4527792.1,2176136,2,1852646.912,267.71,3,254.0413605,-13.669,0.535226052,9.561071429,28,0,268.13,267.71,267.92,267.92,267.990014,268.025,-13.669,0.00104596,0.001176646
CN-044,20210610,4505878,0,4527792.1,1741716,2,1852646.912,268.13,3,254.0413605,-14.089,0.386543089,9.930740741,27,0,268.13,267.71,267.92,267.92,267.990014,268.025,-14.089,-0.000522083,-0.000391601
CN-044,20210621,5883850,0,4527792.1,2335230,3,2770067.404,276.52,0,291.5489918,15.029,0.396888092,10.24148148,27,0,276.52,276.52,276.52,276.52,276.52,276.52,15.029,0,0
CN-044,20210628,4234902,0,4527792.1,4862509,1,4889329.852,299.08,0,291.5489918,-7.531,1.148198707,11.07703704,27,0,299.08,299.08,299.08,299.08,299.08,299.08,-7.531,0,0
CN-044,20210616,4062667,0,4527792.1,413257,0,787233.9463,294.54,0,291.5489918,-2.991,0.101720619,10.15655172,29,0,294.54,294.54,294.54,294.54,294.54,294.54,-2.991,0,0
CN-044,20210707,265845,3,363689.5385,2524315,3,2770067.404,275.36,0,291.5489918,16.189,9.495439072,9.495172414,29,0,275.36,275.36,275.36,275.36,275.36,275.36,16.189,0,0
CN-044,20210710,439029,3,363689.5385,0,-1,0,69.66,1,28.32465517,-41.335,0,9.951428571,7,1,69.66,69.66,69.66,69.66,69.66,69.66,-41.335,0,0
CN-044,20210625,385673,3,363689.5385,2141583,2,1852646.912,298.31,0,291.5489918,-6.761,5.552846582,11.04851852,27,0,298.31,298.31,298.31,298.31,298.31,298.31,-6.761,0,0
CN-065,20210610,29548,3,15166.46585,147964,2,155437.0252,479.75,2,468.2824149,-11.468,5.007580885,11.70121951,41,0,479.75,479.75,479.75,479.75,479.75,479.75,-11.468,0,0
CN-065,20210622,19828,3,15166.46585,49606,1,49471.51769,431.15,0,428.5955343,-2.554,2.501815614,10.51585366,41,0,431.15,431.15,431.15,431.15,431.15,431.15,-2.554,0,0
CN-065,20210612,474,3,15166.46585,124781,0,109427.5246,277.5,1,295.4586538,17.959,263.2510549,13.21428571,21,1,453.17,277.5,432.85,387.84,439.624688,443.01,17.959,0.58423311,0.596432432
CN-065,20210616,11572,3,15166.46585,96444,0,109427.5246,432.85,0,428.5955343,-4.254,8.334255099,10.55731707,41,0,453.17,277.5,432.85,387.84,439.624688,443.01,-4.254,0.015651353,0.023472335
CN-065,20210626,1998,3,15166.46585,87395,3,75221.34564,303.5,1,295.4586538,-8.041,43.74124124,12.64583333,24,1,303.5,303.5,303.5,303.5,303.5,303.5,-8.041,0,0
CN-065,20210630,27199,3,15166.46585,107523,0,109427.5246,453.17,2,468.2824149,15.112,3.953196809,11.05292683,41,0,453.17,277.5,432.85,387.84,439.624688,443.01,15.112,-0.029890134,-0.022419842
CN-065,20210702,154585,2,157234.8697,58450,1,49471.51769,416.05,0,428.5955343,12.546,0.378109131,10.66794872,39,0,457.28,222.18,421.795,380.7625,427.542974,434.975,12.546,0.027624021,0.045487321
CN-065,20210707,149899,2,157234.8697,152429,2,155437.0252,442.85,0,428.5955343,-14.254,1.016878031,10.54404762,42,0,442.85,442.85,442.85,442.85,442.85,442.85,-14.254,0,0
CN-065,20210620,173902,2,157234.8697,41172,1,49471.51769,222.18,3,218.9046452,-3.275,0.236754034,11.69368421,19,1,457.28,222.18,421.795,380.7625,427.542974,434.975,-3.275,0.924309002,0.957759474
CN-065,20210608,137650,2,157234.8697,58672,1,49471.51769,457.28,2,468.2824149,11.002,0.426240465,11.15317073,41,0,457.28,222.18,421.795,380.7625,427.542974,434.975,11.002,-0.065030235,-0.048777554
CN-065,20210618,164374,2,157234.8697,39664,1,49471.51769,427.54,0,428.5955343,1.056,0.241303369,10.17952381,42,0,457.28,222.18,421.795,380.7625,427.542974,434.975,1.056,6.96E-06,0.017390186
CN-065,20210606,254759,1,254759,45341,1,49471.51769,215.5,3,218.9046452,3.405,0.177976048,11.97222222,18,1,215.5,215.5,215.5,215.5,215.5,215.5,3.405,0,0
CN-065,20210614,70574,0,90477.52134,72485,3,75221.34564,335.67,1,295.4586538,-40.211,1.027077961,11.98821429,28,1,423.6,335.67,422.35,393.8733333,422.76675,422.975,-40.211,0.259471356,0.260091757
CN-065,20210624,99573,0,90477.52134,165508,2,155437.0252,480.31,2,468.2824149,-12.028,1.662177498,11.71487805,41,0,480.31,480.31,480.31,480.31,480.31,480.31,-12.028,0,0
CN-065,20210704,72738,0,90477.52134,53097,1,49471.51769,266.25,1,295.4586538,29.209,0.729976079,11.57608696,23,1,266.25,266.25,266.25,266.25,266.25,266.25,29.209,0,0
CN-065,20210628,97012,0,90477.52134,69848,3,75221.34564,422.35,0,428.5955343,6.246,0.719993403,10.55875,40,0,423.6,335.67,422.35,393.8733333,422.76675,422.975,6.246,0.000986741,0.001479815
CN-065,20210709,116742,0,90477.52134,71674,3,75221.34564,423.6,0,428.5955343,4.996,0.613952134,10.08571429,42,0,423.6,335.67,422.35,393.8733333,422.76675,422.975,4.996,-0.001967068,-0.001475449
CN-066,20210617,46238,0,46238,96630,2,96630,644.39,3,644.39,0,2.089839526,11.11017241,58,0,644.39,644.39,644.39,644.39,644.39,644.39,0,0,0
CN-066,20210606,3746,1,2699.194118,42782,3,46402.13439,762.59,1,765.2056022,2.616,11.42071543,13.61767857,56,1,768.04,762.59,765.315,765.315,766.223515,766.6775,2.616,0.004764703,0.005360023
CN-066,20210621,1640,1,2699.194118,50051,3,46402.13439,768.04,1,765.2056022,-2.834,30.51890244,12.19111111,63,0,768.04,762.59,765.315,765.315,766.223515,766.6775,-2.834,-0.002365092,-0.001773996
CN-066,20210701,22987,3,22987,164500,0,164500,637.16,0,637.16,0,7.156218732,10.4452459,61,0,637.16,637.16,637.16,637.16,637.16,637.16,0,0,0
CN-066,20210627,101409,2,101409,22507,1,22507,560.31,2,560.31,0,0.221942826,10.77519231,52,1,560.31,560.31,560.31,560.31,560.31,560.31,0,0,0
CN-067,20210620,270061,3,315256.0902,80912,2,49333.01882,353.1,1,324.5982524,-28.502,0.299606385,13.07777778,27,1,400.15,353.1,376.625,376.625,384.468235,388.3875,-28.502,0.088836689,0.099936279
CN-067,20210621,333918,3,315256.0902,227310,0,191505.1336,430.76,0,422.9776857,-7.782,0.680735989,11.33578947,38,0,430.76,284.52,398.56,371.28,409.29548,414.66,-7.782,-0.049829418,-0.037375801
CN-067,20210625,288063,3,315256.0902,115714,2,49333.01882,400.15,2,391.8240778,-8.326,0.401696851,11.11527778,36,0,400.15,353.1,376.625,376.625,384.468235,388.3875,-8.326,-0.039189716,-0.029395227
CN-067,20210610,304047,3,315256.0902,349547,1,332135.2298,398.8,2,391.8240778,-6.976,1.149647916,10.22564103,39,0,408.87,370.13,398.8,392.6,402.157338,403.835,-6.976,0.008418601,0.012625376
CN-067,20210611,330433,3,315256.0902,353077,1,332135.2298,408.87,0,422.9776857,14.108,1.068528264,10.75973684,38,0,408.87,370.13,398.8,392.6,402.157338,403.835,14.108,-0.016417595,-0.012314428
CN-067,20210710,353949,3,315256.0902,203434,0,191505.1336,284.52,3,268.4829255,-16.037,0.57475512,11.3808,25,1,430.76,284.52,398.56,371.28,409.29548,414.66,-16.037,0.438547308,0.45740194
CN-067,20210624,362263,3,315256.0902,316315,1,332135.2298,370.13,2,391.8240778,21.694,0.873163972,10.57514286,35,0,408.87,370.13,398.8,392.6,402.157338,403.835,21.694,0.086529971,0.0910626
CN-067,20210617,285625,3,315256.0902,215097,0,191505.1336,398.56,2,391.8240778,-6.736,0.753074836,10.48842105,38,0,430.76,284.52,398.56,371.28,409.29548,414.66,-6.736,0.026935668,0.040395424
CN-067,20210628,30028,2,74706.15962,17485,2,49333.01882,462.14,0,422.9776857,-39.162,0.582289863,12.16157895,38,0,462.14,249.64,353.855,351.53,369.559485,376.6025,-39.162,-0.200330019,-0.185090016
CN-067,20210622,116275,2,74706.15962,181126,0,191505.1336,392.93,2,391.8240778,-1.106,1.557738121,10.34026316,38,0,405.59,392.93,403.37,400.63,404.110148,404.48,-1.106,0.028453282,0.029394549
CN-067,20210614,33844,2,74706.15962,3226,2,49333.01882,343.79,1,324.5982524,-19.192,0.095319702,12.27821429,28,1,462.14,249.64,353.855,351.53,369.559485,376.6025,-19.192,0.074957052,0.095443439
CN-067,20210627,90797,2,74706.15962,54577,2,49333.01882,308.86,1,324.5982524,15.738,0.601088142,12.86916667,24,1,462.14,249.64,353.855,351.53,369.559485,376.6025,15.738,0.196527504,0.219330765
CN-067,20210608,93806,2,74706.15962,218963,0,191505.1336,403.37,2,391.8240778,-11.546,2.334211031,10.615,38,0,405.59,392.93,403.37,400.63,404.110148,404.48,-11.546,0.001834911,0.002751816
CN-067,20210702,118069,2,74706.15962,105823,2,49333.01882,380.83,2,391.8240778,10.994,0.896280988,10.2927027,37,0,462.14,249.64,353.855,351.53,369.559485,376.6025,10.994,-0.029594609,-0.011100754
CN-067,20210619,93271,2,74706.15962,530854,3,530854,314.22,1,324.5982524,10.378,5.691522553,12.08538462,26,1,314.22,314.22,314.22,314.22,314.22,314.22,10.378,0,0
CN-067,20210629,6721,2,74706.15962,144550,0,191505.1336,405.59,2,391.8240778,-13.766,21.50721619,10.67342105,38,0,405.59,392.93,403.37,400.63,404.110148,404.48,-13.766,-0.00364864,-0.002736754
CN-067,20210613,111275,2,74706.15962,27518,2,49333.01882,249.64,3,268.4829255,18.843,0.247297237,11.88761905,21,1,462.14,249.64,353.855,351.53,369.559485,376.6025,18.843,0.480369672,0.508582359
CN-067,20210616,24966,2,74706.15962,285334,1,332135.2298,431.78,0,422.9776857,-8.802,11.42890331,10.7945,40,0,431.78,431.78,431.78,431.78,431.78,431.78,-8.802,0,0
CN-067,20210705,107120,2,74706.15962,79473,2,49333.01882,363.92,2,391.8240778,27.904,0.741906273,10.70352941,34,0,462.14,249.64,353.855,351.53,369.559485,376.6025,27.904,0.015496496,0.034849692
CN-067,20210607,215360,0,176695.8443,22170,2,49333.01882,418.87,0,422.9776857,4.108,0.102943908,11.02289474,38,0,418.87,260.35,275.78,318.3333333,323.486206,347.325,4.108,-0.227716938,-0.170804784
CN-067,20210612,217070,0,176695.8443,340030,1,332135.2298,277.38,3,268.4829255,-8.897,1.566453218,11.0952,25,1,410.88,277.38,398.48,384.4228571,409.800116,410.09,-8.897,0.477396049,0.478441128
CN-067,20210701,227040,0,176695.8443,273402,1,332135.2298,391.19,2,391.8240778,0.634,1.204201903,10.5727027,37,0,410.88,277.38,398.48,384.4228571,409.800116,410.09,0.634,0.047573087,0.048314118
CN-067,20210707,139611,0,176695.8443,416084,1,332135.2298,398.48,2,391.8240778,-6.656,2.980309574,11.06888889,36,0,410.88,277.38,398.48,384.4228571,409.800116,410.09,-6.656,0.028408241,0.029135716
CN-067,20210623,187868,0,176695.8443,276701,1,332135.2298,410.88,0,422.9776857,12.098,1.472847957,10.81263158,38,0,410.88,277.38,398.48,384.4228571,409.800116,410.09,12.098,-0.002628222,-0.001922702
