ou_code,operation_day,inbound_receive_qty,kernal_core1,kernal_value1,outbound_shipped_qty,kernal_core2,kernal_value2,total_working_hour,kernal_core3,kernal_value3,dis_core,outbound_inbound_qty_ratio,working_hour_per_head,total_head_count,is_holiday,max_wh,min_wh,median_wh,mean_wh,qt_66_wh,qt_75_wh,d_to_core_outer,percent_error_66,percent_error_75,inc_day
CN-406,20210630,27450.0,2,31464.93891402715,28653.0,3,36057.2234848485,355.9,0,305.082804054054,-50.817,1.043825136612022,10.467647058823529,34.0,0,415.22,355.9,385.56,385.56,395.448644,400.39,-50.817,0.11112291093003661,0.12500702444506887,20210811
CN-406,20210625,32722.0,2,31464.93891402715,22900.0,0,17085.6070941337,454.28,3,409.7617647058824,-44.518,0.6998349734123831,12.97942857142857,35.0,0,454.28,321.64,400.865,394.41249999999997,407.83464499999997,419.4425,-44.518,-0.10223948886149513,-0.07668728537465876,20210811
CN-406,20210612,17607.0,1,16808.881067961163,13042.0,0,17085.6070941337,282.35,0,305.082804054054,22.733,0.7407281194979269,9.108064516129032,31.0,1,285.07,282.35,283.71000000000004,283.71000000000004,284.163424,284.39,22.733,0.0064226102355232784,0.007225075261200508,20210811
CN-406,20210611,13523.0,1,16808.881067961163,35289.0,3,36057.2234848485,414.87,3,409.7617647058824,-5.108,2.6095540930266954,11.524166666666666,36.0,0,414.87,414.87,414.87,414.87,414.87,414.87,-5.108,0.0,0.0,20210811
CN-406,20210619,22150.0,1,16808.881067961163,12602.0,0,17085.6070941337,285.07,0,305.082804054054,20.013,0.5689390519187358,9.195806451612905,31.0,1,285.07,282.35,283.71000000000004,283.71000000000004,284.163424,284.39,20.013,-0.0031801873224119436,-0.0023853790297120245,20210811
CN-406,20210629,16109.0,1,16808.881067961163,0.0,-1,0.0,393.47,3,409.7617647058824,16.292,0.0,11.242,35.0,0,393.47,393.47,393.47,393.47,393.47,393.47,16.292,0.0,0.0,20210811
CN-406,20210620,14740.0,1,16808.881067961163,177.0,2,5034.390625,271.95,0,305.082804054054,33.133,0.0120081411126187,9.37758620689655,29.0,1,271.95,271.95,271.95,271.95,271.95,271.95,33.133,0.0,0.0,20210811
CN-406,20210609,16620.0,1,16808.881067961163,63217.0,1,78284.57723577233,416.84,3,409.7617647058824,-7.078,3.80367027677497,11.57888888888889,36.0,0,416.84,416.84,416.84,416.84,416.84,416.84,-7.078,0.0,0.0,20210811
CN-406,20210607,61969.0,0,54884.91591591592,10827.0,2,5034.390625,393.8200000000001,3,409.7617647058824,15.942,0.1747163904532911,10.939444444444446,36.0,0,393.8200000000001,389.71,391.76500000000004,391.76500000000004,392.45013700000004,392.7925000000001,15.942,-0.00347839876085538,-0.0026090599766391536,20210811
CN-406,20210618,54436.0,0,54884.91591591592,9071.0,2,5034.390625,389.71,3,409.7617647058824,20.052,0.1666360496730105,10.825277777777778,36.0,0,393.8200000000001,389.71,391.76500000000004,391.76500000000004,392.45013700000004,392.7925000000001,20.052,0.007031220651253654,0.007909727746273115,20210811
CN-406,20210624,50183.0,0,54884.91591591592,12440.0,0,17085.6070941337,319.62,0,305.082804054054,-14.537,0.2478927126716218,9.132,35.0,0,368.96,319.62,344.28999999999996,344.28999999999996,352.514978,356.625,-14.537,0.10291902258932475,0.11577811150741504,20210811
CN-406,20210610,58583.0,0,54884.91591591592,38153.0,3,36057.2234848485,311.29,0,305.082804054054,-6.207,0.6512640185719407,8.646944444444443,36.0,0,311.29,311.29,311.29,311.29,311.29,311.29,-6.207,0.0,0.0,20210811
CN-406,20210623,47593.0,0,54884.91591591592,18137.0,0,17085.6070941337,368.96,3,409.7617647058824,40.802,0.3810854537431975,10.541714285714288,35.0,0,368.96,319.62,344.28999999999996,344.28999999999996,352.514978,356.625,40.802,-0.044571286860364254,-0.033431808326105754,20210811
CN-406,20210613,1.0,3,1976.6720183486239,5746.0,2,5034.390625,162.95,2,159.98703124999994,-2.963,5746.0,9.052777777777775,18.0,1,213.7,162.95,188.325,188.325,196.785025,201.0125,-2.963,0.2076405339061062,0.23358392144829704,20210811
CN-406,20210628,983.0,3,1976.6720183486239,31160.0,3,36057.2234848485,412.7,3,409.7617647058824,-2.938,31.69888097660224,11.791428571428572,35.0,0,435.5,371.73,412.7,406.6433333333334,420.30152,424.1,-2.938,0.0184189968500121,0.02762297068088208,20210811
CN-406,20210622,1621.0,3,1976.6720183486239,28607.0,3,36057.2234848485,371.73,3,409.7617647058824,38.032,17.647748303516348,10.620857142857142,35.0,0,435.5,371.73,412.7,406.6433333333334,420.30152,424.1,38.032,0.13066343851720325,0.14088182282839695,20210811
CN-406,20210621,4743.0,3,1976.6720183486239,14895.0,0,17085.6070941337,349.02,0,305.082804054054,-43.937,3.140417457305503,9.972,35.0,0,349.02,349.02,349.02,349.02,349.02,349.02,-43.937,0.0,0.0,20210811
CN-406,20210615,4946.0,3,1976.6720183486239,44535.0,3,36057.2234848485,435.5,3,409.7617647058824,-25.738,9.004245855236555,12.09722222222222,36.0,0,435.5,371.73,412.7,406.6433333333334,420.30152,424.1,-25.738,-0.03489892078071186,-0.026176808266360454,20210811
CN-406,20210627,53.0,3,1976.6720183486239,5808.0,2,5034.390625,213.7,2,159.98703124999994,-53.713,109.58490566037736,8.904166666666667,24.0,1,213.7,162.95,188.325,188.325,196.785025,201.0125,-53.713,-0.07915290126345344,-0.059370613008890974,20210811
CN-407,20210610,0.0,-1,0.0,0.0,-1,0.0,205.18,0,195.62095412844033,-9.559,0.0,12.82375,16.0,0,205.18,32.5,170.57999999999998,156.69857142857146,176.57260799999997,183.09,-9.559,-0.1394258309776783,-0.10766156545472269,20210811
CN-407,20210702,0.0,-1,0.0,506.0,1,108.75622254758419,205.0,0,195.62095412844033,-9.379,0.0,14.642857142857142,14.0,0,205.0,132.67000000000002,165.93,165.01285714285714,174.651848,179.26999999999998,-9.379,-0.14803976585365852,-0.1255121951219513,20210811
CN-407,20210710,0.0,-1,0.0,10.0,1,108.75622254758419,165.93,3,169.25376486129463,3.324,0.0,13.8275,12.0,1,205.0,132.67000000000002,165.93,165.01285714285714,174.651848,179.26999999999998,3.324,0.052563418308925414,0.08039534743566548,20210811
CN-407,20210703,0.0,-1,0.0,378.0,1,108.75622254758419,152.73,1,145.4385123966942,-7.291,0.0,12.7275,12.0,1,205.0,132.67000000000002,165.93,165.01285714285714,174.651848,179.26999999999998,-7.291,0.14353334642833768,0.17377070647547957,20210811
CN-407,20210705,0.0,-1,0.0,9.0,1,108.75622254758419,132.67000000000002,1,145.4385123966942,12.769,0.0,9.476428571428572,14.0,0,205.0,132.67000000000002,165.93,165.01285714285714,174.651848,179.26999999999998,12.769,0.3164381397452324,0.3512474560940677,20210811
CN-407,20210626,0.0,-1,0.0,0.0,-1,0.0,176.57,3,169.25376486129463,-7.316,0.0,13.582307692307692,13.0,1,205.18,32.5,170.57999999999998,156.69857142857146,176.57260799999997,183.09,-7.316,1.4770346038289901e-05,0.036925865095995984,20210811
CN-407,20210701,0.0,-1,0.0,10.0,1,108.75622254758419,183.89,0,195.62095412844033,11.731,0.0,13.135,14.0,0,205.0,132.67000000000002,165.93,165.01285714285714,174.651848,179.26999999999998,11.731,-0.05023738104301477,-0.02512371526456036,20210811
CN-407,20210706,0.0,-1,0.0,0.0,-1,0.0,189.61,0,195.62095412844033,6.011,0.0,13.543571428571427,14.0,0,205.18,32.5,170.57999999999998,156.69857142857146,176.57260799999997,183.09,6.011,-0.06875898950477316,-0.03438637202679189,20210811
CN-407,20210613,0.0,-1,0.0,0.0,-1,0.0,32.5,2,32.5,0.0,0.0,6.5,5.0,1,205.18,32.5,170.57999999999998,156.69857142857146,176.57260799999997,183.09,0.0,4.433003323076922,4.633538461538461,20210811
CN-407,20210708,0.0,-1,0.0,0.0,-1,0.0,159.01,3,169.25376486129463,10.244,0.0,12.23153846153846,13.0,0,205.18,32.5,170.57999999999998,156.69857142857146,176.57260799999997,183.09,10.244,0.11044970756556181,0.15143701653984035,20210811
CN-407,20210709,0.0,-1,0.0,0.0,-1,0.0,170.57999999999998,3,169.25376486129463,-1.326,0.0,13.12153846153846,13.0,0,205.18,32.5,170.57999999999998,156.69857142857146,176.57260799999997,183.09,-1.326,0.035130777347871914,0.07333802321491395,20210811
CN-407,20210618,0.0,-1,0.0,0.0,-1,0.0,163.44,3,169.25376486129463,5.814,0.0,11.674285714285714,14.0,0,205.18,32.5,170.57999999999998,156.69857142857146,176.57260799999997,183.09,5.814,0.08035124816446387,0.12022760646108667,20210811
CN-407,20210707,0.0,-1,0.0,8.0,1,108.75622254758419,174.65,3,169.25376486129463,-5.396,0.0,12.475,14.0,0,205.0,132.67000000000002,165.93,165.01285714285714,174.651848,179.26999999999998,-5.396,1.0581162324623011e-05,0.026452905811623108,20210811
CN-407,20210704,0.0,-1,0.0,4.0,1,108.75622254758419,140.22,1,145.4385123966942,5.219,0.0,12.747272727272728,11.0,1,205.0,132.67000000000002,165.93,165.01285714285714,174.651848,179.26999999999998,5.219,0.24555589787476825,0.27849094280416475,20210811
CN-407,20210615,705.0,0,770.3038759689922,0.0,-1,0.0,185.27,0,195.62095412844033,10.351,0.0,12.351333333333333,15.0,0,215.45,132.5,180.51,176.555,189.58141,193.10500000000002,10.351,0.023270955902196765,0.04228963134884227,20210811
CN-407,20210607,541.0,0,770.3038759689922,0.0,-1,0.0,149.21,1,145.4385123966942,-3.771,0.0,9.325625,16.0,0,215.45,132.5,180.51,176.555,189.58141,193.10500000000002,-3.771,0.27056772334293944,0.29418269552979026,20210811
CN-407,20210609,852.0,0,770.3038759689922,0.0,-1,0.0,196.33,0,195.62095412844033,-0.709,0.0,12.270625,16.0,0,215.45,132.5,180.51,176.555,189.58141,193.10500000000002,-0.709,-0.0343737075332349,-0.016426424896857302,20210811
CN-407,20210629,594.0,0,770.3038759689922,0.0,-1,0.0,215.45,0,195.62095412844033,-19.829,0.0,15.389285714285714,14.0,0,215.45,132.5,180.51,176.555,189.58141,193.10500000000002,-19.829,-0.12006771872824314,-0.10371315850545357,20210811
CN-407,20210616,7.0,0,770.3038759689922,0.0,-1,0.0,175.75,3,169.25376486129463,-6.496,0.0,12.553571428571429,14.0,0,215.45,132.5,180.51,176.555,189.58141,193.10500000000002,-6.496,0.07869934566145095,0.09874822190611675,20210811
CN-407,20210608,1453.0,0,770.3038759689922,0.0,-1,0.0,194.28,0,195.62095412844033,1.341,0.0,12.1425,16.0,0,215.45,132.5,180.51,176.555,189.58141,193.10500000000002,1.341,-0.02418463043030675,-0.006047971999176359,20210811
CN-407,20210621,3.0,0,770.3038759689922,142022.0,0,142022.0,144.03,1,145.4385123966942,1.409,47340.66666666666,10.287857142857144,14.0,0,144.03,144.03,144.03,144.03,144.03,144.03,1.409,0.0,0.0,20210811
CN-407,20210619,747.0,0,770.3038759689922,0.0,-1,0.0,168.61,3,169.25376486129463,0.644,0.0,12.97,13.0,1,215.45,132.5,180.51,176.555,189.58141,193.10500000000002,0.644,0.124378210070577,0.145276080896744,20210811
CN-407,20210625,1032.0,0,770.3038759689922,0.0,-1,0.0,158.57,3,169.25376486129463,10.684,0.0,11.32642857142857,14.0,0,215.45,132.5,180.51,176.555,189.58141,193.10500000000002,10.684,0.19556921233524635,0.21779025036261604,20210811
CN-407,20210620,1621.0,0,770.3038759689922,0.0,-1,0.0,132.5,1,145.4385123966942,12.939,0.0,14.72222222222222,9.0,1,215.45,132.5,180.51,176.555,189.58141,193.10500000000002,12.939,0.43080309433962266,0.4573962264150945,20210811
CN-407,20210611,1505.0,0,770.3038759689922,0.0,-1,0.0,189.58,0,195.62095412844033,6.041,0.0,11.84875,16.0,0,215.45,132.5,180.51,176.555,189.58141,193.10500000000002,6.041,7.437493406439528e-06,0.01859373351619372,20210811
CN-407,20210612,2229.0,1,2856.4652406417113,0.0,-1,0.0,175.08,3,169.25376486129463,-5.826,0.0,13.467692307692309,13.0,1,178.45,175.08,176.765,176.765,177.326779,177.6075,-5.826,0.012832870687685486,0.014436257710760651,20210811
CN-407,20210617,3694.0,1,2856.4652406417113,0.0,-1,0.0,178.45,3,169.25376486129463,-9.196,0.0,12.74642857142857,14.0,0,178.45,175.08,176.765,176.765,177.326779,177.6075,-9.196,-0.0062943177360605266,-0.004721210423087706,20210811
CN-407,20210630,2675.0,1,2856.4652406417113,11.0,1,108.75622254758419,161.33,3,169.25376486129463,7.924,0.0041121495327102,11.52357142857143,14.0,0,161.33,161.33,161.33,161.33,161.33,161.33,7.924,0.0,0.0,20210811
CN-407,20210622,5921.0,3,6044.69298245614,34175.0,2,34513.01036269432,167.82,3,169.25376486129463,1.434,5.771829082925182,11.987142857142857,14.0,0,167.82,152.88,160.35,160.35,162.840498,164.08499999999998,1.434,-0.029671683947086143,-0.02225598855917062,20210811
CN-407,20210623,5514.0,3,6044.69298245614,0.0,-1,0.0,167.68999999999997,3,169.25376486129463,1.564,0.0,11.97785714285714,14.0,0,167.68999999999997,167.68999999999997,167.68999999999997,167.68999999999997,167.68999999999997,167.68999999999997,1.564,0.0,0.0,20210811
CN-407,20210628,7105.0,3,6044.69298245614,28.0,1,108.75622254758419,169.23000000000002,3,169.25376486129463,0.024,0.0039408866995073,12.087857142857144,14.0,0,169.23000000000002,169.23000000000002,169.23000000000002,169.23000000000002,169.23000000000002,169.23000000000002,0.024,0.0,0.0,20210811
CN-407,20210627,5565.0,3,6044.69298245614,34869.0,2,34513.01036269432,152.88,1,145.4385123966942,-7.441,6.2657681940700805,15.288,10.0,1,167.82,152.88,160.35,160.35,162.840498,164.08499999999998,-7.441,0.0651523940345369,0.07329277864992141,20210811
CN-407,20210624,10772.0,2,10772.0,16273.0,3,16273.0,147.63,1,145.4385123966942,-2.191,1.510675826216116,10.545,14.0,0,147.63,147.63,147.63,147.63,147.63,147.63,-2.191,0.0,0.0,20210811
CN-426,20210615,38237.0,0,38055.0,136558.0,1,136558.0,665.18,1,665.1800000000002,0.0,3.571357585584644,10.558412698412695,63.0,0,665.18,665.18,665.18,665.18,665.18,665.18,0.0,0.0,0.0,20210811
CN-426,20210623,37873.0,0,38055.0,78532.0,3,77832.57878475798,734.1299999999998,0,734.0778764478763,-0.052,2.073561640218625,11.470781249999996,64.0,0,734.1299999999998,734.1299999999998,734.1299999999998,734.1299999999998,734.1299999999998,734.1299999999998,-0.052,0.0,0.0,20210811
CN-426,20210608,103609.0,3,103609.0,99829.0,2,99829.0,732.8400000000001,3,732.8400000000001,0.0,0.9635166829136464,11.450625000000002,64.0,0,732.8400000000001,732.8400000000001,732.8400000000001,732.8400000000001,732.8400000000001,732.8400000000001,0.0,0.0,0.0,20210811
CN-426,20210704,79419.0,2,79419.0,83691.0,0,83691.0,734.03,0,734.0778764478763,0.048,1.0537906546292448,12.03327868852459,61.0,1,734.03,734.03,734.03,734.03,734.03,734.03,0.048,0.0,0.0,20210811
CN-426,20210610,187967.0,1,187967.0,77123.0,3,77832.57878475798,776.27,2,776.27,0.0,0.4103007442795809,11.586119402985076,67.0,0,776.27,776.27,776.27,776.27,776.27,776.27,0.0,0.0,0.0,20210811
CN-428,20210616,0.0,-1,0.0,1246.0,3,954.85,44.370000000000005,3,46.379119086460015,2.009,0.0,11.0925,4.0,0,44.370000000000005,44.370000000000005,44.370000000000005,44.370000000000005,44.370000000000005,44.370000000000005,2.009,0.0,0.0,20210811
CN-428,20210612,0.0,-1,0.0,1.0,0,167.37977707006368,4.0,1,4.776450511945392,0.776,0.0,4.0,1.0,1,48.1,4.0,33.75,28.616666666666664,38.53429,40.925,0.776,8.6335725,9.23125,20210811
CN-428,20210707,0.0,-1,0.0,292.0,0,167.37977707006368,33.75,2,33.67147727272727,-0.079,0.0,8.4375,4.0,0,48.1,4.0,33.75,28.616666666666664,38.53429,40.925,-0.079,0.1417567407407407,0.2125925925925925,20210811
CN-428,20210627,0.0,-1,0.0,0.0,-1,0.0,6.5,1,4.776450511945392,-1.724,0.0,6.5,1.0,1,6.5,6.5,6.5,6.5,6.5,6.5,-1.724,0.0,0.0,20210811
CN-428,20210621,0.0,-1,0.0,309.0,0,167.37977707006368,48.1,3,46.379119086460015,-1.721,0.0,12.025,4.0,0,48.1,4.0,33.75,28.616666666666664,38.53429,40.925,-1.721,-0.19887130977130982,-0.14916839916839925,20210811
CN-428,20210618,6.0,0,83.20816326530611,54.0,0,167.37977707006368,37.28,0,39.40564640883978,2.126,9.0,9.32,4.0,0,43.400000000000006,33.39,37.28,37.605714285714285,39.040206,39.555,2.126,0.047215826180257416,0.061024678111587946,20210811
CN-428,20210703,1.0,0,83.20816326530611,0.0,-1,0.0,4.0,1,4.776450511945392,0.776,0.0,4.0,1.0,1,45.67,4.0,40.75,30.14,42.390328,43.21,0.776,9.597582,9.8025,20210811
CN-428,20210706,24.0,0,83.20816326530611,0.0,-1,0.0,45.67,3,46.379119086460015,0.709,0.0,11.4175,4.0,0,45.67,4.0,40.75,30.14,42.390328,43.21,0.709,-0.07181239325596682,-0.053864681410116064,20210811
CN-428,20210609,8.0,0,83.20816326530611,2484.0,2,2484.0,37.13,0,39.40564640883978,2.276,310.5,9.2825,4.0,0,37.13,37.13,37.13,37.13,37.13,37.13,2.276,0.0,0.0,20210811
CN-428,20210701,6.0,0,83.20816326530611,182.0,0,167.37977707006368,33.39,2,33.67147727272727,0.281,30.33333333333333,8.3475,4.0,0,43.400000000000006,33.39,37.28,37.605714285714285,39.040206,39.555,0.281,0.1692185085354896,0.18463611859838272,20210811
CN-428,20210630,207.0,0,83.20816326530611,6679.0,1,6679.0,29.76,2,33.67147727272727,3.911,32.265700483091784,9.92,3.0,0,29.76,29.76,29.76,29.76,29.76,29.76,3.911,0.0,0.0,20210811
CN-428,20210702,10.0,0,83.20816326530611,21.0,0,167.37977707006368,35.02,2,33.67147727272727,-1.349,2.1,8.754999999999999,4.0,0,43.400000000000006,33.39,37.28,37.605714285714285,39.040206,39.555,-1.349,0.11479743003997699,0.12949743003997705,20210811
CN-428,20210615,281.0,0,83.20816326530611,308.0,0,167.37977707006368,43.400000000000006,3,46.379119086460015,2.979,1.096085409252669,10.85,4.0,0,43.400000000000006,33.39,37.28,37.605714285714285,39.040206,39.555,2.979,-0.10045608294930893,-0.08859447004608308,20210811
CN-428,20210624,1.0,0,83.20816326530611,48.0,0,167.37977707006368,35.04,2,33.67147727272727,-1.369,48.0,8.76,4.0,0,43.400000000000006,33.39,37.28,37.605714285714285,39.040206,39.555,-1.369,0.11416113013698627,0.12885273972602743,20210811
CN-428,20210610,5.0,0,83.20816326530611,684.0,3,954.85,40.17,0,39.40564640883978,-0.764,136.8,10.0425,4.0,0,40.17,40.17,40.17,40.17,40.17,40.17,-0.764,0.0,0.0,20210811
CN-428,20210628,388.0,0,83.20816326530611,77.0,0,167.37977707006368,40.07,0,39.40564640883978,-0.664,0.1984536082474226,10.0175,4.0,0,43.400000000000006,33.39,37.28,37.605714285714285,39.040206,39.555,-0.664,-0.025699875218367918,-0.012852508110806104,20210811
CN-428,20210709,82.0,0,83.20816326530611,75.0,0,167.37977707006368,39.04,0,39.40564640883978,0.366,0.9146341463414634,9.76,4.0,0,43.400000000000006,33.39,37.28,37.605714285714285,39.040206,39.555,0.366,5.276639344226337e-06,0.013191598360655752,20210811
CN-428,20210708,9.0,0,83.20816326530611,0.0,-1,0.0,40.75,0,39.40564640883978,-1.344,0.0,10.1875,4.0,0,45.67,4.0,40.75,30.14,42.390328,43.21,-1.344,0.04025344785276065,0.06036809815950922,20210811
CN-428,20210625,526.0,2,773.577639751553,447.0,0,167.37977707006368,40.760000000000005,0,39.40564640883978,-1.354,0.8498098859315589,10.19,4.0,0,45.28,36.0,39.760000000000005,40.294000000000004,40.42680000000001,40.760000000000005,-1.354,-0.008174681059862559,0.0,20210811
CN-428,20210629,629.0,2,773.577639751553,0.0,-1,0.0,32.28,2,33.67147727272727,1.391,0.0,10.76,3.0,0,32.28,32.28,32.28,32.28,32.28,32.28,1.391,0.0,0.0,20210811
CN-428,20210608,859.0,2,773.577639751553,235.0,0,167.37977707006368,45.28,3,46.379119086460015,1.099,0.2735739231664726,11.32,4.0,0,45.28,36.0,39.760000000000005,40.294000000000004,40.42680000000001,40.760000000000005,1.099,-0.10718197879858643,-0.09982332155477022,20210811
CN-428,20210611,500.0,2,773.577639751553,200.0,0,167.37977707006368,39.760000000000005,0,39.40564640883978,-0.354,0.4,9.94,4.0,0,45.28,36.0,39.760000000000005,40.294000000000004,40.42680000000001,40.760000000000005,-0.354,0.016770623742454777,0.02515090543259557,20210811
CN-428,20210705,557.0,2,773.577639751553,933.0,3,954.85,48.17,3,46.379119086460015,-1.791,1.675044883303411,12.0425,4.0,0,48.17,48.17,48.17,48.17,48.17,48.17,-1.791,0.0,0.0,20210811
CN-428,20210623,1059.0,2,773.577639751553,162.0,0,167.37977707006368,39.67,0,39.40564640883978,-0.264,0.1529745042492918,9.9175,4.0,0,45.28,36.0,39.760000000000005,40.294000000000004,40.42680000000001,40.760000000000005,-0.264,0.019077388454751838,0.027476682631711706,20210811
CN-428,20210622,1236.0,2,773.577639751553,33.0,0,167.37977707006368,36.0,2,33.67147727272727,-2.329,0.0266990291262135,9.0,4.0,0,45.28,36.0,39.760000000000005,40.294000000000004,40.42680000000001,40.760000000000005,-2.329,0.12296666666666686,0.13222222222222235,20210811
CN-428,20210607,4013.0,1,4013.0,107.0,0,167.37977707006368,50.220000000000006,3,46.379119086460015,-3.841,0.0266633441315723,12.555,4.0,0,50.220000000000006,50.220000000000006,50.220000000000006,50.220000000000006,50.220000000000006,50.220000000000006,-3.841,0.0,0.0,20210811
CN-428,20210617,2632.0,3,2632.0,291.0,0,167.37977707006368,39.13,0,39.40564640883978,0.276,0.1105623100303951,9.7825,4.0,0,39.13,39.13,39.13,39.13,39.13,39.13,0.276,0.0,0.0,20210811
CN-432,20210705,0.0,-1,0.0,307.0,3,307.0,8.22,0,8.19269336258914,-0.027,0.0,8.22,1.0,0,8.22,8.22,8.22,8.22,8.22,8.22,-0.027,0.0,0.0,20210811
CN-432,20210708,0.0,-1,0.0,68.0,0,84.25301204819277,8.17,0,8.19269336258914,0.023,0.0,8.17,1.0,0,8.17,8.02,8.17,8.12,8.17,8.17,0.023,0.0,0.0,20210811
CN-432,20210630,0.0,-1,0.0,124.0,0,84.25301204819277,8.02,3,8.02,0.0,0.0,8.02,1.0,0,8.17,8.02,8.17,8.12,8.17,8.17,0.0,0.01870324189526189,0.01870324189526189,20210811
CN-432,20210701,0.0,-1,0.0,65.0,0,84.25301204819277,8.17,0,8.19269336258914,0.023,0.0,8.17,1.0,0,8.17,8.02,8.17,8.12,8.17,8.17,0.023,0.0,0.0,20210811
CN-432,20210709,1.0,0,13.339228295819936,167.0,2,182.5,9.05,1,9.049999999999999,-0.0,167.0,9.05,1.0,0,9.05,9.05,9.05,9.05,9.05,9.05,-0.0,0.0,0.0,20210811
CN-432,20210629,26.0,0,13.339228295819936,105.0,0,84.25301204819277,8.28,0,8.19269336258914,-0.087,4.038461538461538,8.28,1.0,0,8.28,8.28,8.28,8.28,8.28,8.28,-0.087,0.0,0.0,20210811
CN-432,20210702,64.0,3,64.0,1265.0,1,1265.0,9.78,2,9.78,0.0,19.765625,9.78,1.0,0,9.78,9.78,9.78,9.78,9.78,9.78,0.0,0.0,0.0,20210811
CN-432,20210707,100.0,2,100.0,64.0,0,84.25301204819277,8.17,0,8.19269336258914,0.023,0.64,8.17,1.0,0,8.17,8.17,8.17,8.17,8.17,8.17,0.023,0.0,0.0,20210811
CN-432,20210706,302.0,1,302.0,198.0,2,182.5,8.15,0,8.19269336258914,0.043,0.6556291390728477,8.15,1.0,0,8.15,8.15,8.15,8.15,8.15,8.15,0.043,0.0,0.0,20210811
HK-027,20210714,0.0,-1,0.0,11429.0,2,10649.689138576778,59.32,0,59.16768916155419,-0.152,0.0,8.474285714285715,7.0,0,59.32,59.32,59.32,59.32,59.32,59.32,-0.152,0.0,0.0,20210811
HK-027,20210724,0.0,-1,0.0,0.0,-1,0.0,22.68,2,19.914375,-2.766,0.0,7.56,3.0,1,36.74,17.37,22.68,25.596666666666668,27.367604,29.71,-2.766,0.20668447971781306,0.30996472663139335,20210811
HK-027,20210715,0.0,-1,0.0,5971.0,1,5415.563492063492,48.72,3,50.932240663900416,2.212,0.0,8.12,6.0,0,62.48000000000001,41.67,55.21000000000001,53.56,58.217268000000004,59.72,2.212,0.1949357142857144,0.2257799671592775,20210811
HK-027,20210722,0.0,-1,0.0,5017.0,1,5415.563492063492,55.21000000000001,0,59.16768916155419,3.958,0.0,9.201666666666668,6.0,0,62.48000000000001,41.67,55.21000000000001,53.56,58.217268000000004,59.72,3.958,0.054469625067922404,0.08168809998188717,20210811
HK-027,20210731,0.0,-1,0.0,0.0,-1,0.0,36.74,1,41.60986798679867,4.87,0.0,9.185,4.0,1,36.74,17.37,22.68,25.596666666666668,27.367604,29.71,4.87,-0.2551005988023953,-0.19134458356015244,20210811
HK-027,20210728,0.0,-1,0.0,4588.0,1,5415.563492063492,41.67,1,41.60986798679867,-0.06,0.0,8.334,5.0,0,62.48000000000001,41.67,55.21000000000001,53.56,58.217268000000004,59.72,-0.06,0.39710266378689707,0.43316534677225815,20210811
HK-027,20210717,0.0,-1,0.0,0.0,-1,0.0,17.37,2,19.914375,2.544,0.0,8.685,2.0,1,36.74,17.37,22.68,25.596666666666668,27.367604,29.71,2.544,0.5755672999424294,0.7104202648244099,20210811
HK-027,20210719,0.0,-1,0.0,3822.0,1,5415.563492063492,59.72,0,59.16768916155419,-0.552,0.0,8.531428571428572,7.0,0,62.48000000000001,41.67,55.21000000000001,53.56,58.217268000000004,59.72,-0.552,-0.02516296048225041,0.0,20210811
HK-027,20210720,0.0,-1,0.0,5474.0,1,5415.563492063492,62.48000000000001,0,59.16768916155419,-3.312,0.0,8.925714285714287,7.0,0,62.48000000000001,41.67,55.21000000000001,53.56,58.217268000000004,59.72,-3.312,-0.06822554417413582,-0.044174135723431686,20210811
HK-027,20210721,3611.0,0,3081.407158836689,7443.0,1,5415.563492063492,58.7,0,59.16768916155419,0.468,2.0612018831348657,9.783333333333331,6.0,0,58.7,58.7,58.7,58.7,58.7,58.7,0.468,0.0,0.0,20210811
HK-027,20210727,2595.0,0,3081.407158836689,202.0,3,1128.5580357142858,50.81,3,50.932240663900416,0.122,0.0778420038535645,8.468333333333334,6.0,0,50.81,50.81,50.81,50.81,50.81,50.81,0.122,0.0,0.0,20210811
HK-027,20210730,820.0,3,1356.905109489051,52812.0,0,52812.0,45.66,1,41.60986798679867,-4.05,64.40487804878049,9.132,5.0,0,45.66,45.66,45.66,45.66,45.66,45.66,-4.05,0.0,0.0,20210811
HK-027,20210713,1856.0,3,1356.905109489051,9934.0,2,10649.689138576778,60.03,0,59.16768916155419,-0.862,5.352370689655173,8.575714285714286,7.0,0,60.03,60.03,60.03,60.03,60.03,60.03,-0.862,0.0,0.0,20210811
HK-027,20210726,6393.0,2,6394.249201277955,5415.0,1,5415.563492063492,47.18000000000001,3,50.932240663900416,3.752,0.8470201783200375,9.436000000000002,5.0,0,47.18000000000001,47.18000000000001,47.18000000000001,47.18000000000001,47.18000000000001,47.18000000000001,3.752,0.0,0.0,20210811
HK-027,20210716,6966.0,2,6394.249201277955,1254.0,3,1128.5580357142858,42.13,1,41.60986798679867,-0.52,0.1800172265288544,8.426,5.0,0,54.3,42.13,48.215,48.215,50.243739,51.2575,-0.52,0.1925881557085211,0.21665084262995482,20210811
HK-027,20210723,5875.0,2,6394.249201277955,1975.0,3,1128.5580357142858,54.3,3,50.932240663900416,-3.368,0.3361702127659574,9.05,6.0,0,54.3,42.13,48.215,48.215,50.243739,51.2575,-3.368,-0.07470093922651933,-0.05603130755064451,20210811
