,ou_code,ou_name,bg_code,bg_name_cn,customer_id,customer_name,total_storage_location_count,operation_day,week,month,quarter,year,is_holiday,inbound_header_count,inbound_line_count,inbound_line_original_qty,inbound_receive_qty,inbound_receive_volume,inbound_receive_weight,outbound_header_count,outbound_line_count,outbound_line_original_qty,outbound_shipped_qty,outbound_shipped_volume,outbound_shipped_weight,outbound_std_shipped_volume,outbound_std_shipped_weight,used_storage_location_count,active_lpn_count,on_hand_qty,in_transit_qty,allocated_qty,total_head_count,total_working_hour,outsource_working_hour,perm_working_hour,other_working_hour,direct_working_hour,indirect_working_hour,outbound_inbound_qty_ratio,perm_working_hour_ratio,working_hour_per_head,location_usage_rate,location_idle_rate,update_time
106,CN-203,BRP SHA YX0 WHS,Auto,汽车行业事业部,BRPXX,BRPXX,,20210708,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,3,33.72,11.5,22.22,0,33.72,0,,0.658956109,11.24,,,2021/8/5
107,CN-214,BOSE SHA KQ0 WHS,TSC,高科技/备件物流/化工行业事业部,BOSEX,BOSEX,9387,20210712,202129,202107,202103,2021,0,15,14,16490,16490,0,0,82,68,4374,4374,2408026.853,4374,,,3747,6993,,,92331,17,153.26,98.33,54.93,0,153.26,0,0.265251668,0.358410544,9.015294118,0.399169064,0.600830936,2021/8/5
108,CN-216,SGMW-PDC CKG XXX WHS,Auto,汽车行业事业部,SGMWA,SGMWA,,20210709,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,24,195.45,160.92,34.53,0,195.45,0,,0.176669225,8.14375,,,2021/8/5
109,CN-218,,,,,,,20210717,202129,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,2,18.17,0,18.17,0,18.17,0,,1,9.085,,,2021/8/5
110,CN-227,ASML XNM XXX WHS,TSC,高科技/备件物流/化工行业事业部,ASMLX,ASMLX,,20210714,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,9,74.7,0,74.7,0,74.7,0,,1,8.3,,,2021/8/5
111,CN-240,ASML CAN XXX WHS,TSC,高科技/备件物流/化工行业事业部,ASMLX,ASMLX,,20210704,202127,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,3,35.35,22.75,12.6,0,35.35,0,,0.356435644,11.78333333,,,2021/8/5
112,CN-259,ASML NKG XXX WHS,TSC,高科技/备件物流/化工行业事业部,ASMLX,ASMLX,,20210726,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,7,61.55,0,61.55,0,61.55,0,,1,8.792857143,,,2021/8/5
113,CN-265,MARY-KAY HGH XXX WHS,CR,快消/零售行业事业部,MARYK,MARYK,23073,20210720,202130,202107,202103,2021,0,25,133,5832515,5832515,27800000,26.7177,5029,20811,106448,313948,23000000,,,,2770,4977,48300000,0,997,38,355.84,317.1,38.74,0,355.84,0,0.053827208,0.108869155,9.364210526,0.120053742,0.879946258,2021/8/5
114,CN-270,MARS WUH XXX PKG,CR,快消/零售行业事业部,MARSX,MARSX,,20210726,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,11,118.35,85.58,32.77,0,118.35,0,,0.276890579,10.75909091,,,2021/8/5
115,CN-274,FERRERO CTU BTS WHS,CR,快消/零售行业事业部,FERRE,FERRE,1877,20210730,202131,202107,202103,2021,0,2,7,2999,2999,0,0,4,34,1402,1402,0,0,,,341,407,38856,0,0,4,34.14,16.95,17.19,0,34.14,0,0.467489163,0.503514938,8.535,0.181672882,0.818327118,2021/8/5
116,CN-277,INFINEON WUX XXX WHS,TSC,高科技/备件物流/化工行业事业部,INFIN,INFIN,,20210721,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,19,212.06,154,58.06,0,212.06,0,,0.273790437,11.16105263,,,2021/8/5
117,CN-277,INFINEON WUX XXX WHS,TSC,高科技/备件物流/化工行业事业部,INFIN,INFIN,,20210730,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,19,212.78,150.5,62.28,0,212.78,0,,0.292696682,11.19894737,,,2021/8/5
118,CN-291,JLR PEK XXX WHS,Auto,汽车行业事业部,JLRXX,JLRXX,,20210707,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,5,52.04,0,52.04,0,52.04,0,,1,10.408,,,2021/8/5
119,CN-291,JLR PEK XXX WHS,Auto,汽车行业事业部,JLRXX,JLRXX,,20210723,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,5,46.18,0,46.18,0,46.18,0,,1,9.236,,,2021/8/5
120,CN-300,WENMING-ME NTG XXX WHS,TSC,高科技/备件物流/化工行业事业部,MTDIG,MTDIG,6939,20210725,202130,202107,202103,2021,1,,,,,,,60,69,97,97,90.1954,149.956,,,2972,1,2795471,0,0,1,8.23,0,8.23,0,8.23,0,,1,8.23,0.42830379,0.57169621,2021/8/5
121,CN-322,Multiple Kangqiao Shanghai TSP,TD,运输产品部,TPTOT,TPTOT,,20210708,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2,16.48,0,8.48,8,16.48,0,,0.514563107,8.24,,,2021/8/5
122,CN-330,HERSHEY SHA KQ0 PKG,CR,快消/零售行业事业部,HERSH,HERSH,,20210707,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,15,120.27,80,40.27,0,120.27,0,,0.334829966,8.018,,,2021/8/5
123,CN-334,TYCO-RC SHA XXX WHS,TSC,高科技/备件物流/化工行业事业部,TYCOT,TYCOT,,20210721,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,6,48.73,40.5,8.23,0,48.73,0,,0.168889801,8.121666667,,,2021/8/5
124,CN-335,MIDEA SZV XXX WHS,TSC,高科技/备件物流/化工行业事业部,MIDEA,MIDEA,,20210703,202127,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,2,25.5,0,25.5,0,25.5,0,,1,12.75,,,2021/8/5
125,CN-364,CHANEL SHA XXX WHS,TSC,高科技/备件物流/化工行业事业部,CHANE,CHANE,8668,20210701,202127,202107,202103,2021,0,,,,,,,,,,,,,,,755,0,18555,0,6274,,,,,,,,,,,0.087101984,0.912898016,2021/8/5
126,CN-364,CHANEL SHA XXX WHS,TSC,高科技/备件物流/化工行业事业部,CHANE,CHANE,8668,20210715,202129,202107,202103,2021,0,,,,,,,,,,,,,,,755,0,18555,0,6274,,,,,,,,,,,0.087101984,0.912898016,2021/8/5
127,CN-375,,,,,,1560,20210714,202129,202107,202103,2021,0,5,6,28164,28164,27387.66,4.7137,416,3117,42373,42373,42917.59,,,,325,5206,564164,0,47213,13,106.91,16.35,90.56,0,106.91,0,1.504509303,0.847067627,8.223846154,0.208333333,0.791666667,2021/8/5
128,CN-378,STARBUCKS CTU FDX WHS,CR,快消/零售行业事业部,STARB,STARB,572,20210720,202130,202107,202103,2021,0,5,5,13056,13056,19655.8128,3.6492,326,1865,13795,13795,16647.472,,,,272,3479,328211,0,32472,,,,,,,,1.056602328,,,0.475524476,0.524475524,2021/8/5
129,CN-411,,,,,,1372,20210712,202129,202107,202103,2021,0,,,,,,,,,,,,,,,1318,0,21914,0,0,,,,,,,,,,,0.960641399,0.039358601,2021/8/5
130,CN-435,SKF SHA WGQ WHS,TSC,高科技/备件物流/化工行业事业部,SKFSH,SKFSH,,20210727,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,67,608.6,515.5,93.1,0,608.6,0,,0.152974039,9.08358209,,,2021/8/5
131,HK-001,ADD HKG PS0 WHS,,,ADD01,ADD01,52972,20210730,202131,202107,202103,2021,0,,,,,,,,,,,,,,,7,5132,110994,0,0,,,,,,,,,,,0.000132,0.999867855,2021/8/5
132,HK-008,BURT'SBEES HKG MTL WHS,,,BURTS,BURTS,1603,20210702,202127,202107,202103,2021,0,,,,,,,,,,,,,,,34,41,86264,0,13782,,,,,,,,,,,0.021210231,0.978789769,2021/8/5
133,HK-019,HP HKG ITL WHS,,,HPIPS,HPIPS,,20210721,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1,9.25,0,9.25,0,9.25,0,,1,9.25,,,2021/8/5
134,TD003,,,,,,,20210710,202128,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,36,301.68,71.77,229.91,0,301.68,0,,0.762098913,8.38,,,2021/8/5
135,TD032,,,,,,,20210724,202130,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,2,20.22,9.22,11,0,20.22,0,,0.544015826,10.11,,,2021/8/5
136,TD034,,,,,,,20210706,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,12,99.13,0,99.13,0,91.13,8,,1,8.260833333,,,2021/8/5
137,TD034,,,,,,,20210715,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,12,96.68,0,96.68,0,88.55,8.13,,1,8.056666667,,,2021/8/5
138,TD054,,,,,,,20210719,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1,8,0,8,0,8,0,,1,8,,,2021/8/5
139,CATC001,,,,,,,20210730,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,3,23.2,0,23.2,0,23.2,0,,1,7.733333333,,,2021/8/5
140,CATC009,,,,,,,20210710,202128,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,1,6.2,0,6.2,0,6.2,0,,1,6.2,,,2021/8/5
141,CN-002,ABBOTT CTU  BTS WHS,LSH,生命科学与医疗行业事业部,ABBOT,ABBOT,3321,20210708,202128,202107,202103,2021,0,,,,,,,10,64,5893,5893,22300000,,,,22,31,3493,0,286,5,57.73,21.7,36.03,0,57.73,0,,0.624112247,11.546,0.006624511,0.993375489,2021/8/5
142,CN-031,FUJI-XEROX WUH XXX WHS,TSC,高科技/备件物流/化工行业事业部,FUJIX,FUJIX,190,20210707,202128,202107,202103,2021,0,9,,,,,,91,155,198,198,1981.07296,252.287,,,,,,,,,,,,,,,,,,,,2021/8/5
143,CN-034,HP-GSD PEK XW0 WHS,TSC,高科技/备件物流/化工行业事业部,H3CUH,H3CUH,,20210714,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,34,287.62,8,229.4,50.22,287.62,0,,0.79758014,8.459411765,,,2021/8/5
144,CN-070,MEDTRONIC SHA WGQ WHS,LSH,生命科学与医疗行业事业部,MIGTM,MIGTM,6172,20210720,202130,202107,202103,2021,0,,,,,,,81,2441,125104,125104,109000000,,,,1086,22569,1171310,0,855828,93,855.36,489.37,365.99,0,839.44,15.92,,0.42787832,9.197419355,0.17595593,0.82404407,2021/8/5
145,CN-084,HUAWEI-VMI DGM SSH WHS,TSC,高科技/备件物流/化工行业事业部,HUAWE,HUAWE,,20210708,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,15,141.73,84,57.73,0,141.73,0,,0.407323785,9.448666667,,,2021/8/5
146,CN-086,DELL CAN HD0 WHS,TSC,高科技/备件物流/化工行业事业部,DELLS,DELLS,,20210708,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,7,66.4,10.58,55.82,0,66.4,0,,0.840662651,9.485714286,,,2021/8/5
147,CN-163,ZEBRA SHA PVG WHS,TSC,高科技/备件物流/化工行业事业部,ZEBRA,ZEBRA,3540,20210715,202129,202107,202103,2021,0,5,11,517,517,0,0,13,21,81442,81442,0,0,,,1190,1735,1368038,0,5792,29,301.66,229,72.66,0,301.66,0,157.5280464,0.240867201,10.40206897,0.336158192,0.663841808,2021/8/5
148,CN-192,,,,,,,20210722,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2,18,18,0,0,18,0,,0,9,,,2021/8/5
149,CN-202,HARLEY-DAV SHA XXX WHS,Auto,汽车行业事业部,HARLE,HARLE,12706,20210703,202127,202107,202103,2021,1,17,,,,,,,,,,,,,,,,,,,2,27.05,0,27.05,0,27.05,0,,1,13.525,,,2021/8/5
150,CN-203,BRP SHA YX0 WHS,Auto,汽车行业事业部,BRPXX,BRPXX,,20210722,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,3,33.72,11,22.72,0,33.72,0,,0.673784104,11.24,,,2021/8/5
151,CN-207,HUAWEI-TER DGM SSH WHS,TSC,高科技/备件物流/化工行业事业部,HUAWE,HUAWE,,20210714,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,314,3354.27,3086.55,267.72,0,3325.76,28.51,,0.079814684,10.68238854,,,2021/8/5
152,CN-212,COSTA SHA HT0 WHS,CR,快消/零售行业事业部,COSTA,COSTA,192,20210717,202129,202107,202103,2021,1,2,3,2000,2000,1944000,0.645,289,3,2000,2000,1944000,,,,1619,13186,924829.2933,39430,72911,6,63.74,0,63.74,0,63.74,0,1,1,10.62333333,8.432291667,-7.432291667,2021/8/5
153,CN-261,,,,,,,20210705,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,9,86.23,0,86.23,0,78.23,8,,1,9.581111111,,,2021/8/5
154,CN-265,MARY-KAY HGH XXX WHS,CR,快消/零售行业事业部,MARYK,MARYK,23073,20210714,202129,202107,202103,2021,0,13,47,2364,2364,10600000,6.4243,4605,18963,788071,1032711,9939590.06,,,,2817,5169,47000000,15400,54236,36,354.94,311.52,43.42,0,354.94,0,436.8489848,0.122330535,9.859444444,0.122090755,0.877909245,2021/8/5
155,CN-270,MARS WUH XXX PKG,CR,快消/零售行业事业部,MARSX,MARSX,,20210731,202131,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,1,9.55,0,9.55,0,9.55,0,,1,9.55,,,2021/8/5
156,CN-274,FERRERO CTU BTS WHS,CR,快消/零售行业事业部,FERRE,FERRE,1877,20210727,202131,202107,202103,2021,0,,,,,,,3,15,525,525,0,0,,,359,416,20618,1874,1924,5,44.08,19.05,25.03,0,44.08,0,,0.567831216,8.816,0.191262653,0.808737347,2021/8/5
157,CN-290,JLR SZV XXX WHS,Auto,汽车行业事业部,JLRXX,JLRXX,,20210713,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,16,150.64,0,150.64,0,150.64,0,,1,9.415,,,2021/8/5
158,CN-291,JLR PEK XXX WHS,Auto,汽车行业事业部,JLRXX,JLRXX,,20210714,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,4,39.83,0,39.83,0,39.83,0,,1,9.9575,,,2021/8/5
159,CN-308,INTEL CTU XXX CN,TSC,高科技/备件物流/化工行业事业部,INTEL,INTEL,,20210720,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,18,150.83,126.4,24.43,0,150.83,0,,0.16197043,8.379444444,,,2021/8/5
160,CN-315,HUAWEI-LEN DGM XXX WHS,TSC,高科技/备件物流/化工行业事业部,HUAWE,HUAWE,,20210706,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,62,669.73,583,86.73,0,662.03,7.7,,0.129499948,10.80209677,,,2021/8/5
161,CN-315,HUAWEI-LEN DGM XXX WHS,TSC,高科技/备件物流/化工行业事业部,HUAWE,HUAWE,,20210725,202130,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,35,328.23,315.5,12.73,0,325.38,2.85,,0.03878378,9.378,,,2021/8/5
162,CN-325,SKF SHA CL0 WHS,TSC,高科技/备件物流/化工行业事业部,SKFCN,SKFCN,,20210709,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,6,59.9,42.6,17.3,0,59.9,0,,0.288814691,9.983333333,,,2021/8/5
163,CN-350,ESTEE-LAUD SHA XXX WHS,TSC,高科技/备件物流/化工行业事业部,SFELC,SFELC,,20210728,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,4,41.23,0,41.23,0,41.23,0,,1,10.3075,,,2021/8/5
164,CN-355,SCREEN SHA ZJN WHS,TSC,高科技/备件物流/化工行业事业部,SCREE,SCREE,,20210701,202127,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1,9.2,0,9.2,0,9.2,0,,1,9.2,,,2021/8/5
165,CN-373,,,,,,4,20210720,202130,202107,202103,2021,0,3,5,3600,3600,5880.624,3.6492,83,462,9537,9537,12327.3314,,,,4,506,117463,0,7183,,,,,,,,2.649166667,,,1,0,2021/8/5
166,CN-376,,,,,,493,20210719,202130,202107,202103,2021,0,,,,,,,,,,,,,,,180,186,163945,0,0,,,,,,,,,,,0.365111562,0.634888438,2021/8/5
167,CN-378,STARBUCKS CTU FDX WHS,CR,快消/零售行业事业部,STARB,STARB,572,20210708,202128,202107,202103,2021,0,6,6,11304,11304,23502.6096,8.7155,342,1927,14477,14477,18207.8256,,,,35,3255,59133,0,33738,,,,,,,,1.280697098,,,0.061188811,0.938811189,2021/8/5
168,CN-382,,,,,,,20210706,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,9,91.37,55.5,35.87,0,82.95,8.42,,0.392579621,10.15222222,,,2021/8/5
169,CN-382,,,,,,,20210731,202131,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,4,42.17,24,18.17,0,42.17,0,,0.43087503,10.5425,,,2021/8/5
170,CN-400,SCHUECO SHA XXX WHS,GSC,综合供应链事业部,SCHUE,SCHUE,6355,20210702,202127,202107,202103,2021,0,,,,,,,,,,,,,,,1,1,7,0,0,1,12.13,0,12.13,0,12.13,0,,1,12.13,0.000157,0.999842644,2021/8/5
171,CN-406,MLB SHA PVG WHS,TSC,高科技/备件物流/化工行业事业部,MLBKD,MLBKD,,20210708,202128,202107,202103,2021,0,,,,,,,,,,,,,,,9511,957,22900000,3000,107603,50,571.96,530.96,41,0,563.96,8,,0.071683334,11.4392,,,2021/8/5
172,CN-431,TAOCHEN-TE CZX XXX WHS,TSC,高科技/备件物流/化工行业事业部,TAOCH,TAOCH,,20210703,202127,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,1,14.65,0,14.65,0,14.65,0,,1,14.65,,,2021/8/5
173,CN-432,,,,,,7340,20210709,202128,202107,202103,2021,0,1,1,1,1,1,3.4,14,82,167,167,123.1666667,,,,71,76,4686,0,0,1,9.05,0,9.05,0,9.05,0,167,1,9.05,0.009673025,0.990326975,2021/8/5
174,CN-435,SKF SHA WGQ WHS,TSC,高科技/备件物流/化工行业事业部,SKFSH,SKFSH,,20210701,202127,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,67,655.65,568.5,87.15,0,655.65,0,,0.132921528,9.785820896,,,2021/8/5
175,CN-435,SKF SHA WGQ WHS,TSC,高科技/备件物流/化工行业事业部,SKFSH,SKFSH,,20210713,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,67,611.75,526,85.75,0,611.75,0,,0.140171639,9.130597015,,,2021/8/5
176,CN-903,,,,,,,20210709,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,26,239.2,98.19,141.01,0,239.2,0,,0.589506689,9.2,,,2021/8/5
177,HK-015,FRED-PERRY HKG MTL WHS,,,FRED1,FRED1,,20210722,202130,202107,202103,2021,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/8/5
178,HK-051,AEON HKG FKH WHS,,,AEON1,AEON1,3134,20210726,202131,202107,202103,2021,0,,,,,,,741,778,111999,111991,166000,,,,3559,10296,2272420,632,30009,,,,,,,,,,,1.135609445,-0.135609445,2021/8/5
179,TD005,,,,,,,20210726,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2,16.21,0,16.21,0,16.21,0,,1,8.105,,,2021/8/5
180,TD017,,,,,,,20210729,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,4,36.05,0,36.05,0,36.05,0,,1,9.0125,,,2021/8/5
181,TD021,,,,,,,20210705,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1,7.65,0,7.65,0,0,7.65,,1,7.65,,,2021/8/5
182,TD021,,,,,,,20210708,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1,7.73,0,7.73,0,0,7.73,,1,7.73,,,2021/8/5
183,TD025,,,,,,,20210727,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,9,87.4,22.07,65.33,0,87.4,0,,0.747482838,9.711111111,,,2021/8/5
184,TD054,,,,,,,20210707,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1,7.42,0,7.42,0,7.42,0,,1,7.42,,,2021/8/5
185,CATC009,,,,,,,20210711,202128,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,1,9.08,0,9.08,0,9.08,0,,1,9.08,,,2021/8/5
186,CN-001,ABBOTT PEK XW0 WHS,LSH,生命科学与医疗行业事业部,ABBOT,ABBOT,9374,20210724,202130,202107,202103,2021,1,,,,,,,,,,,,,,,1320,2321,417857,0,0,1,9.5,0,9.5,0,9.5,0,,1,9.5,0.14081502,0.85918498,2021/8/5
187,CN-037,J&J SHA CL0 WHS,LSH,生命科学与医疗行业事业部,JOHNS,JOHNS,,20210711,202128,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,2,10.85,0,10.85,0,10.85,0,,1,5.425,,,2021/8/5
188,CN-044,MARS CTU BTS WHS,CR,快消/零售行业事业部,MARSX,MARSX,5840,20210722,202130,202107,202103,2021,0,32,244,2065521,904308.5882,412274.0449,105.0071,127,1358,2592168,2498832,347553.2164,,,,5031,8720,46500000,0,0,27,251.26,209.92,41.34,0,243.16,8.1,2.76325143,0.164530765,9.305925926,0.861472603,0.138527397,2021/8/5
189,CN-056,ON-SEMI SHA WGQ WHS,TSC,高科技/备件物流/化工行业事业部,ONSEM,ONSEM,,20210715,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,59,715.99,659,56.99,0,715.99,0,,0.079596084,12.13542373,,,2021/8/5
190,CN-057,PERNOD-RIC SHA WGQ WHS,CR,快消/零售行业事业部,PERNO,PERNO,,20210707,202128,202107,202103,2021,0,8,,,,,,128,,,,,,,,,,,,,45,472,211.38,223.66,36.96,464,8,,0.473855932,10.48888889,,,2021/8/5
191,CN-118,GARRETT SHA CL0 WHS,EM,工业与制造行业事业部,HONEY,HONEY,,20210716,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,39,360.48,270.5,89.98,0,360.48,0,,0.249611629,9.243076923,,,2021/8/5
192,CN-154,BURBERRY SHA DQ0 WHS,CR,快消/零售行业事业部,BURBY,BURBY,,20210725,202130,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,14,121.57,55.2,66.37,0,121.57,0,,0.54594061,8.683571429,,,2021/8/5
193,CN-165,RYOSHO SHA YX0 WHS,TSC,高科技/备件物流/化工行业事业部,RYOSH,RYOSH,,20210731,202131,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,4,36.79,9.12,27.67,0,36.79,0,,0.752106551,9.1975,,,2021/8/5
194,CN-175,SIEMENS SZV XXX WHS,EM,工业与制造行业事业部,SIEME,SIEME,37447,20210707,202128,202107,202103,2021,0,1053,3193,174233,174187,261000000,5925.5184,2069,6530,195022,195020,324000000,,,,3350,7307,344688,9656,42831,17,184.52,0,184.52,0,176.92,7.6,1.119601348,1,10.85411765,0.08945977,0.91054023,2021/8/5
195,CN-205,MARS TSN XXX PKG,CR,快消/零售行业事业部,MARSX,MARSX,,20210705,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,10,97.69,24.08,73.61,0,97.69,0,,0.753505988,9.769,,,2021/8/5
196,CN-214,BOSE SHA KQ0 WHS,TSC,高科技/备件物流/化工行业事业部,BOSEX,BOSEX,9387,20210730,202131,202107,202103,2021,0,9,40,6352,6352,0,0,192,144,16123,16123,9630681.277,16123,,,5280,10065,894394,27404,40343,15,150.77,91.55,59.22,0,150.77,0,2.538255668,0.39278371,10.05133333,0.562480026,0.437519974,2021/8/5
197,CN-241,LAM XMN XXX WHS,TSC,高科技/备件物流/化工行业事业部,LAMRE,LAMRE,,20210712,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2,16.3,0,16.3,0,16.3,0,,1,8.15,,,2021/8/5
198,CN-241,LAM XMN XXX WHS,TSC,高科技/备件物流/化工行业事业部,LAMRE,LAMRE,,20210726,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2,22.22,0,22.22,0,22.22,0,,1,11.11,,,2021/8/5
199,CN-261,,,,,,,20210725,202130,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,2,25.53,0,25.53,0,25.53,0,,1,12.765,,,2021/8/5
200,CN-280,LEXMARK DGM XXX WHS,TSC,高科技/备件物流/化工行业事业部,LEMAR,LEMAR,,20210701,202127,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,3,27.46,9.4,18.06,0,27.46,0,,0.657683904,9.153333333,,,2021/8/5
201,CN-296,LUCKIN PEK XXX WHS,CR,快消/零售行业事业部,LUCKI,LUCKI,14645,20210720,202130,202107,202103,2021,0,42,63,22506,22433,264000000,1223.8401,440,11185,25144,25144,202000000,,,,8581,20886,1504979,0,7900,23,257.24,201.74,55.5,0,257.24,0,1.12084875,0.215751827,11.18434783,0.585933766,0.414066234,2021/8/5
202,CN-297,MARS-RAW PEK XXX WHS,CR,快消/零售行业事业部,MARSX,MARSX,20606,20210721,202130,202107,202103,2021,0,20,55,130000000,130000000,39100000,32.2784,35,126,98100000,84500000,182000000,,,,6528,9553,2450000000,0,19900000,27,275.01,212.23,62.78,0,275.01,0,0.650938387,0.228282608,10.18555556,0.316800932,0.683199068,2021/8/5
203,CN-302,LAM HFE XXX WHS,TSC,高科技/备件物流/化工行业事业部,LAMRE,LAMRE,,20210716,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,4,36.69,0,36.69,0,36.69,0,,1,9.1725,,,2021/8/5
204,CN-304,EVISU SHA XXX WHS,CR,快消/零售行业事业部,EVISU,EVISU,3088,20210705,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,7,70.31,47.57,22.74,0,70.31,0,,0.323424833,10.04428571,,,2021/8/5
205,CN-308,INTEL CTU XXX CN,TSC,高科技/备件物流/化工行业事业部,INTEL,INTEL,,20210709,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,17,145.14,128.69,16.45,0,145.14,0,,0.113338845,8.537647059,,,2021/8/5
206,CN-314,SGMW-PDC XIY XXX WHS,Auto,汽车行业事业部,SGMWA,SGMWA,,20210729,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,11,90.81,82.81,8,0,90.81,0,,0.088096025,8.255454545,,,2021/8/5
207,CN-355,SCREEN SHA ZJN WHS,TSC,高科技/备件物流/化工行业事业部,SCREE,SCREE,,20210721,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1,8.57,0,8.57,0,8.57,0,,1,8.57,,,2021/8/5
208,CN-358,CVTE Guangzhou WHS,TSC,高科技/备件物流/化工行业事业部,CVTES,CVTES,,20210705,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,19,215.29,167.77,47.52,0,215.29,0,,0.220725533,11.33105263,,,2021/8/5
209,CN-358,CVTE Guangzhou WHS,TSC,高科技/备件物流/化工行业事业部,CVTES,CVTES,,20210723,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,13,116.4,75.3,41.1,0,116.4,0,,0.353092784,8.953846154,,,2021/8/5
210,CN-363,J&J SHA WGQ WHS,LSH,生命科学与医疗行业事业部,JOHNS,JOHNS,,20210727,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,62,696.1,650.62,45.48,0,696.1,0,,0.06533544,11.22741935,,,2021/8/5
211,CN-365,BLUEFOCUS SHA XXX WHS,CR,快消/零售行业事业部,OTYPE,OTYPE,,20210727,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,9,82.27,37,45.27,0,73,9.27,,0.550261335,9.141111111,,,2021/8/5
212,CN-367,HORMEL SHA XXX WHS,CR,快消/零售行业事业部,HOMEL,HOMEL,5355,20210719,202130,202107,202103,2021,0,1,3,100,100,,,34,66,1708,1708,16.8809,8463.1186,,,1090,0,137330,0,0,,,,,,,,17.08,,,0.203548086,0.796451914,2021/8/5
